Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_1.qasm,315,192,123(39.05%),,45,43,2(4.44%),,0(),0(),0(-),,315(cx),192(cx),123(39.05%),,20.968778371810913,31.2890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_2.qasm,315,182,133(42.22%),,45,44,1(2.22%),,0(),0(),0(-),,315(cx),182(cx),133(42.22%),,20.343706130981445,31.01171875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_3.qasm,315,190,125(39.68%),,45,45,0(-),,0(),0(),0(-),,315(cx),190(cx),125(39.68%),,20.78125286102295,30.609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_4.qasm,315,183,132(41.90%),,45,37,8(17.78%),,0(),0(),0(-),,315(cx),183(cx),132(41.90%),,20.640716314315796,30.8046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_5.qasm,315,188,127(40.32%),,45,45,0(-),,0(),0(),0(-),,315(cx),188(cx),127(40.32%),,17.20302128791809,30.21484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_6.qasm,315,206,109(34.60%),,45,44,1(2.22%),,0(),0(),0(-),,315(cx),206(cx),109(34.60%),,18.28123664855957,31.140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_7.qasm,315,180,135(42.86%),,45,37,8(17.78%),,0(),0(),0(-),,315(cx),180(cx),135(42.86%),,16.562594413757324,31.08984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_8.qasm,315,184,131(41.59%),,45,39,6(13.33%),,0(),0(),0(-),,315(cx),184(cx),131(41.59%),,17.11012101173401,30.90234375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_9.qasm,315,183,132(41.90%),,45,41,4(8.89%),,0(),0(),0(-),,315(cx),183(cx),132(41.90%),,20.624531269073486,31.31640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_0.qasm,360,225,135(37.50%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),225(cx),135(37.50%),,16.452792406082153,31.1796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_1.qasm,360,194,166(46.11%),,45,40,5(11.11%),,0(),0(),0(-),,360(cx),194(cx),166(46.11%),,19.0156090259552,31.4765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_2.qasm,360,203,157(43.61%),,45,45,0(-),,0(),0(),0(-),,360(cx),203(cx),157(43.61%),,23.421918153762817,31.203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_3.qasm,360,198,162(45.00%),,45,43,2(4.44%),,0(),0(),0(-),,360(cx),198(cx),162(45.00%),,23.187497854232788,31.36328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_4.qasm,360,208,152(42.22%),,45,46,-1(-2.22%),,0(),0(),0(-),,360(cx),208(cx),152(42.22%),,23.610276460647583,31.30859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_5.qasm,360,204,156(43.33%),,45,43,2(4.44%),,0(),0(),0(-),,360(cx),204(cx),156(43.33%),,19.499058485031128,31.4453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_6.qasm,360,201,159(44.17%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),201(cx),159(44.17%),,19.28237748146057,31.4609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_7.qasm,360,197,163(45.28%),,45,43,2(4.44%),,0(),0(),0(-),,360(cx),197(cx),163(45.28%),,19.139524459838867,31.44140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_8.qasm,360,202,158(43.89%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),202(cx),158(43.89%),,19.437508583068848,31.8203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_9.qasm,360,209,151(41.94%),,45,43,2(4.44%),,0(),0(),0(-),,360(cx),209(cx),151(41.94%),,30.265564441680908,31.8671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_0.qasm,135,68,67(49.63%),,45,24,21(46.67%),,90(x),30(x),60(66.67%),,45(cx),38(cx),7(15.56%),,1.000018835067749,30.6015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_1.qasm,135,81,54(40.00%),,45,21,24(53.33%),,90(x),42(x),48(53.33%),,45(cx),39(cx),6(13.33%),,1.062514305114746,30.3359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_2.qasm,135,55,80(59.26%),,45,19,26(57.78%),,90(x),28(x),62(68.89%),,45(cx),27(cx),18(40.00%),,0.8124985694885254,29.4296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_3.qasm,135,58,77(57.04%),,45,20,25(55.56%),,90(x),26(x),64(71.11%),,45(cx),32(cx),13(28.89%),,0.8594069480895996,30.03125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_4.qasm,135,59,76(56.30%),,45,16,29(64.44%),,90(x),26(x),64(71.11%),,45(cx),33(cx),12(26.67%),,0.9376235008239746,29.84765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_5.qasm,135,69,66(48.89%),,45,16,29(64.44%),,90(x),36(x),54(60.00%),,45(cx),33(cx),12(26.67%),,0.7655000686645508,29.4609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_6.qasm,135,68,67(49.63%),,45,17,28(62.22%),,90(x),34(x),56(62.22%),,45(cx),34(cx),11(24.44%),,0.7189218997955322,29.46875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_7.qasm,135,59,76(56.30%),,45,19,26(57.78%),,90(x),26(x),64(71.11%),,45(cx),33(cx),12(26.67%),,0.8591561317443848,29.4765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_8.qasm,135,55,80(59.26%),,45,20,25(55.56%),,90(x),20(x),70(77.78%),,45(cx),35(cx),10(22.22%),,0.7500336170196533,29.55859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_9.qasm,135,58,77(57.04%),,45,16,29(64.44%),,90(x),28(x),62(68.89%),,45(cx),30(cx),15(33.33%),,0.859368085861206,29.51953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_0.qasm,180,112,68(37.78%),,45,26,19(42.22%),,90(x),40(x),50(55.56%),,90(cx),72(cx),18(20.00%),,2.031257152557373,29.70703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_1.qasm,180,122,58(32.22%),,45,36,9(20.00%),,90(x),42(x),48(53.33%),,90(cx),80(cx),10(11.11%),,1.39056396484375,29.91015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_2.qasm,180,89,91(50.56%),,45,21,24(53.33%),,90(x),28(x),62(68.89%),,90(cx),61(cx),29(32.22%),,2.906372547149658,29.796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_3.qasm,180,105,75(41.67%),,45,19,26(57.78%),,90(x),40(x),50(55.56%),,90(cx),65(cx),25(27.78%),,1.7811992168426514,29.828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_4.qasm,180,130,50(27.78%),,45,26,19(42.22%),,90(x),52(x),38(42.22%),,90(cx),78(cx),12(13.33%),,2.578254461288452,29.85546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_5.qasm,180,106,74(41.11%),,45,26,19(42.22%),,90(x),36(x),54(60.00%),,90(cx),70(cx),20(22.22%),,1.9533390998840332,29.76953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_6.qasm,180,100,80(44.44%),,45,20,25(55.56%),,90(x),38(x),52(57.78%),,90(cx),62(cx),28(31.11%),,2.3277435302734375,29.73046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_7.qasm,180,106,74(41.11%),,45,28,17(37.78%),,90(x),42(x),48(53.33%),,90(cx),64(cx),26(28.89%),,2.0782699584960938,28.9921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_8.qasm,180,104,76(42.22%),,45,21,24(53.33%),,90(x),36(x),54(60.00%),,90(cx),68(cx),22(24.44%),,2.906120777130127,29.84375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_9.qasm,180,104,76(42.22%),,45,28,17(37.78%),,90(x),30(x),60(66.67%),,90(cx),74(cx),16(17.78%),,2.0468668937683105,29.8984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_0.qasm,225,146,79(35.11%),,45,30,15(33.33%),,90(x),46(x),44(48.89%),,135(cx),100(cx),35(25.93%),,3.312544584274292,30.00390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_1.qasm,225,143,82(36.44%),,45,28,17(37.78%),,90(x),42(x),48(53.33%),,135(cx),101(cx),34(25.19%),,4.297298192977905,29.92578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_2.qasm,225,146,79(35.11%),,45,30,15(33.33%),,90(x),48(x),42(46.67%),,135(cx),98(cx),37(27.41%),,3.0313942432403564,29.7109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_3.qasm,225,149,76(33.78%),,45,28,17(37.78%),,90(x),50(x),40(44.44%),,135(cx),99(cx),36(26.67%),,3.15565824508667,29.98828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_4.qasm,225,160,65(28.89%),,45,29,16(35.56%),,90(x),48(x),42(46.67%),,135(cx),112(cx),23(17.04%),,2.4062647819519043,30.07421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_5.qasm,225,152,73(32.44%),,45,28,17(37.78%),,90(x),46(x),44(48.89%),,135(cx),106(cx),29(21.48%),,3.171844959259033,29.9296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_6.qasm,225,131,94(41.78%),,45,29,16(35.56%),,90(x),38(x),52(57.78%),,135(cx),93(cx),42(31.11%),,5.0156333446502686,29.7890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_7.qasm,225,154,71(31.56%),,45,31,14(31.11%),,90(x),56(x),34(37.78%),,135(cx),98(cx),37(27.41%),,4.609402656555176,29.97265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_8.qasm,225,136,89(39.56%),,45,29,16(35.56%),,90(x),40(x),50(55.56%),,135(cx),96(cx),39(28.89%),,5.03118371963501,29.8125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_9.qasm,225,142,83(36.89%),,45,28,17(37.78%),,90(x),42(x),48(53.33%),,135(cx),100(cx),35(25.93%),,5.0313050746917725,29.88671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_0.qasm,270,162,108(40.00%),,45,34,11(24.44%),,90(x),48(x),42(46.67%),,180(cx),114(cx),66(36.67%),,5.218722581863403,29.90625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_1.qasm,270,193,77(28.52%),,45,39,6(13.33%),,90(x),52(x),38(42.22%),,180(cx),141(cx),39(21.67%),,4.843753814697266,30.06640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_2.qasm,270,175,95(35.19%),,45,33,12(26.67%),,90(x),52(x),38(42.22%),,180(cx),123(cx),57(31.67%),,4.265593528747559,30.2109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_3.qasm,270,167,103(38.15%),,45,33,12(26.67%),,90(x),40(x),50(55.56%),,180(cx),127(cx),53(29.44%),,6.593782424926758,30.45703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_4.qasm,270,176,94(34.81%),,45,32,13(28.89%),,90(x),54(x),36(40.00%),,180(cx),122(cx),58(32.22%),,4.718826770782471,30.14453125
