Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_2.qasm,270,177,93(34.44%),,45,34,11(24.44%),,90(x),54(x),36(40.00%),,180(cx),123(cx),57(31.67%),,4.204439163208008
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_3.qasm,270,168,102(37.78%),,45,33,12(26.67%),,90(x),40(x),50(55.56%),,180(cx),128(cx),52(28.89%),,6.530165910720825
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_4.qasm,270,176,94(34.81%),,45,32,13(28.89%),,90(x),54(x),36(40.00%),,180(cx),122(cx),58(32.22%),,4.343521595001221
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_5.qasm,270,168,102(37.78%),,45,33,12(26.67%),,90(x),44(x),46(51.11%),,180(cx),124(cx),56(31.11%),,7.438283443450928
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_6.qasm,270,193,77(28.52%),,45,37,8(17.78%),,90(x),52(x),38(42.22%),,180(cx),141(cx),39(21.67%),,5.01523494720459
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_7.qasm,270,192,78(28.89%),,45,41,4(8.89%),,90(x),50(x),40(44.44%),,180(cx),142(cx),38(21.11%),,6.553073167800903
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_8.qasm,270,172,98(36.30%),,45,33,12(26.67%),,90(x),46(x),44(48.89%),,180(cx),126(cx),54(30.00%),,5.884399890899658
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_9.qasm,270,163,107(39.63%),,45,31,14(31.11%),,90(x),46(x),44(48.89%),,180(cx),117(cx),63(35.00%),,5.656712770462036
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_0.qasm,315,210,105(33.33%),,45,39,6(13.33%),,90(x),54(x),36(40.00%),,225(cx),156(cx),69(30.67%),,7.923132658004761
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_1.qasm,315,190,125(39.68%),,45,36,9(20.00%),,90(x),44(x),46(51.11%),,225(cx),146(cx),79(35.11%),,9.484171390533447
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_2.qasm,315,210,105(33.33%),,45,39,6(13.33%),,90(x),46(x),44(48.89%),,225(cx),164(cx),61(27.11%),,6.717314720153809
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_3.qasm,315,226,89(28.25%),,45,39,6(13.33%),,90(x),58(x),32(35.56%),,225(cx),168(cx),57(25.33%),,6.401285886764526
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_4.qasm,315,199,116(36.83%),,45,39,6(13.33%),,90(x),42(x),48(53.33%),,225(cx),157(cx),68(30.22%),,8.568283557891846
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_5.qasm,315,223,92(29.21%),,45,37,8(17.78%),,90(x),60(x),30(33.33%),,225(cx),163(cx),62(27.56%),,8.376256465911865
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_6.qasm,315,203,112(35.56%),,45,39,6(13.33%),,90(x),42(x),48(53.33%),,225(cx),161(cx),64(28.44%),,7.248443365097046
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_7.qasm,315,213,102(32.38%),,45,41,4(8.89%),,90(x),48(x),42(46.67%),,225(cx),165(cx),60(26.67%),,8.530618906021118
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_8.qasm,315,220,95(30.16%),,45,36,9(20.00%),,90(x),54(x),36(40.00%),,225(cx),166(cx),59(26.22%),,10.876229286193848
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_9.qasm,315,206,109(34.60%),,45,35,10(22.22%),,90(x),58(x),32(35.56%),,225(cx),148(cx),77(34.22%),,9.076886177062988
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_0.qasm,360,241,119(33.06%),,45,42,3(6.67%),,90(x),58(x),32(35.56%),,270(cx),183(cx),87(32.22%),,7.921973943710327
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_1.qasm,360,220,140(38.89%),,45,42,3(6.67%),,90(x),44(x),46(51.11%),,270(cx),176(cx),94(34.81%),,10.5484619140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_2.qasm,360,231,129(35.83%),,45,42,3(6.67%),,90(x),50(x),40(44.44%),,270(cx),181(cx),89(32.96%),,10.57848072052002
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_3.qasm,360,244,116(32.22%),,45,43,2(4.44%),,90(x),60(x),30(33.33%),,270(cx),184(cx),86(31.85%),,10.275797843933105
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_4.qasm,360,232,128(35.56%),,45,40,5(11.11%),,90(x),52(x),38(42.22%),,270(cx),180(cx),90(33.33%),,9.990455627441406
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_5.qasm,360,234,126(35.00%),,45,40,5(11.11%),,90(x),54(x),36(40.00%),,270(cx),180(cx),90(33.33%),,7.8091652393341064
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_6.qasm,360,244,116(32.22%),,45,41,4(8.89%),,90(x),58(x),32(35.56%),,270(cx),186(cx),84(31.11%),,8.282326459884644
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_7.qasm,360,239,121(33.61%),,45,42,3(6.67%),,90(x),56(x),34(37.78%),,270(cx),183(cx),87(32.22%),,10.219091415405273
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_8.qasm,360,234,126(35.00%),,45,36,9(20.00%),,90(x),58(x),32(35.56%),,270(cx),176(cx),94(34.81%),,9.945343017578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_9.qasm,360,220,140(38.89%),,45,37,8(17.78%),,90(x),54(x),36(40.00%),,270(cx),166(cx),104(38.52%),,9.428130626678467
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_0.qasm,405,297,108(26.67%),,45,47,-2(-4.44%),,90(x),58(x),32(35.56%),,315(cx),239(cx),76(24.13%),,10.783467769622803
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_1.qasm,405,250,155(38.27%),,45,44,1(2.22%),,90(x),60(x),30(33.33%),,315(cx),190(cx),125(39.68%),,11.491205215454102
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_2.qasm,405,238,167(41.23%),,45,46,-1(-2.22%),,90(x),50(x),40(44.44%),,315(cx),188(cx),127(40.32%),,11.860822916030884
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_3.qasm,405,258,147(36.30%),,45,42,3(6.67%),,90(x),50(x),40(44.44%),,315(cx),208(cx),107(33.97%),,12.981472730636597
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_4.qasm,405,254,151(37.28%),,45,41,4(8.89%),,90(x),56(x),34(37.78%),,315(cx),198(cx),117(37.14%),,11.586294889450073
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_5.qasm,405,267,138(34.07%),,45,41,4(8.89%),,90(x),64(x),26(28.89%),,315(cx),203(cx),112(35.56%),,9.61152195930481
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_6.qasm,405,279,126(31.11%),,45,46,-1(-2.22%),,90(x),62(x),28(31.11%),,315(cx),217(cx),98(31.11%),,12.57455563545227
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_7.qasm,405,265,140(34.57%),,45,43,2(4.44%),,90(x),52(x),38(42.22%),,315(cx),213(cx),102(32.38%),,15.865683317184448
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_8.qasm,405,274,131(32.35%),,45,44,1(2.22%),,90(x),56(x),34(37.78%),,315(cx),218(cx),97(30.79%),,9.965051412582397
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_9.qasm,405,295,110(27.16%),,45,43,2(4.44%),,90(x),66(x),24(26.67%),,315(cx),229(cx),86(27.30%),,10.15056300163269
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_0.qasm,225,67,158(70.22%),,45,19,26(57.78%),,180(x),32(x),148(82.22%),,45(cx),35(cx),10(22.22%),,1.160710096359253
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_1.qasm,225,78,147(65.33%),,45,26,19(42.22%),,180(x),36(x),144(80.00%),,45(cx),42(cx),3(6.67%),,1.2187726497650146
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_2.qasm,225,54,171(76.00%),,45,18,27(60.00%),,180(x),22(x),158(87.78%),,45(cx),32(cx),13(28.89%),,1.062476396560669
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_3.qasm,225,77,148(65.78%),,45,28,17(37.78%),,180(x),40(x),140(77.78%),,45(cx),37(cx),8(17.78%),,1.1718132495880127
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_4.qasm,225,71,154(68.44%),,45,18,27(60.00%),,180(x),34(x),146(81.11%),,45(cx),37(cx),8(17.78%),,1.1883454322814941
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_5.qasm,225,63,162(72.00%),,45,17,28(62.22%),,180(x),30(x),150(83.33%),,45(cx),33(cx),12(26.67%),,1.1094186305999756
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_6.qasm,225,83,142(63.11%),,45,19,26(57.78%),,180(x),44(x),136(75.56%),,45(cx),39(cx),6(13.33%),,0.9931340217590332
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_7.qasm,225,77,148(65.78%),,45,28,17(37.78%),,180(x),38(x),142(78.89%),,45(cx),39(cx),6(13.33%),,1.0552833080291748
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_8.qasm,225,64,161(71.56%),,45,25,20(44.44%),,180(x),30(x),150(83.33%),,45(cx),34(cx),11(24.44%),,1.1399126052856445
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_9.qasm,225,80,145(64.44%),,45,24,21(46.67%),,180(x),44(x),136(75.56%),,45(cx),36(cx),9(20.00%),,0.9369783401489258
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_0.qasm,270,115,155(57.41%),,45,27,18(40.00%),,180(x),46(x),134(74.44%),,90(cx),69(cx),21(23.33%),,2.3588011264801025
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_1.qasm,270,130,140(51.85%),,45,29,16(35.56%),,180(x),54(x),126(70.00%),,90(cx),76(cx),14(15.56%),,3.250404119491577
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_2.qasm,270,95,175(64.81%),,45,23,22(48.89%),,180(x),36(x),144(80.00%),,90(cx),59(cx),31(34.44%),,2.6720261573791504
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_3.qasm,270,113,157(58.15%),,45,26,19(42.22%),,180(x),50(x),130(72.22%),,90(cx),63(cx),27(30.00%),,1.843313455581665
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_4.qasm,270,138,132(48.89%),,45,26,19(42.22%),,180(x),62(x),118(65.56%),,90(cx),76(cx),14(15.56%),,3.109732151031494
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_5.qasm,270,128,142(52.59%),,45,24,21(46.67%),,180(x),54(x),126(70.00%),,90(cx),74(cx),16(17.78%),,2.4368069171905518
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_6.qasm,270,128,142(52.59%),,45,27,18(40.00%),,180(x),54(x),126(70.00%),,90(cx),74(cx),16(17.78%),,2.4218461513519287
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_7.qasm,270,125,145(53.70%),,45,26,19(42.22%),,180(x),48(x),132(73.33%),,90(cx),77(cx),13(14.44%),,3.1410388946533203
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_8.qasm,270,120,150(55.56%),,45,25,20(44.44%),,180(x),48(x),132(73.33%),,90(cx),72(cx),18(20.00%),,2.4210946559906006
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_9.qasm,270,109,161(59.63%),,45,25,20(44.44%),,180(x),46(x),134(74.44%),,90(cx),63(cx),27(30.00%),,2.1099305152893066
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_0.qasm,315,160,155(49.21%),,45,31,14(31.11%),,180(x),62(x),118(65.56%),,135(cx),98(cx),37(27.41%),,3.5630645751953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_1.qasm,315,168,147(46.67%),,45,28,17(37.78%),,180(x),70(x),110(61.11%),,135(cx),98(cx),37(27.41%),,4.468003273010254
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_2.qasm,315,149,166(52.70%),,45,26,19(42.22%),,180(x),58(x),122(67.78%),,135(cx),91(cx),44(32.59%),,3.313082456588745
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_3.qasm,315,168,147(46.67%),,45,30,15(33.33%),,180(x),72(x),108(60.00%),,135(cx),96(cx),39(28.89%),,3.469527006149292
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_4.qasm,315,167,148(46.98%),,45,32,13(28.89%),,180(x),66(x),114(63.33%),,135(cx),101(cx),34(25.19%),,2.823652505874634
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_5.qasm,315,174,141(44.76%),,45,31,14(31.11%),,180(x),72(x),108(60.00%),,135(cx),102(cx),33(24.44%),,3.802175760269165
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_6.qasm,315,165,150(47.62%),,45,32,13(28.89%),,180(x),68(x),112(62.22%),,135(cx),97(cx),38(28.15%),,3.5131447315216064
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_7.qasm,315,174,141(44.76%),,45,31,14(31.11%),,180(x),60(x),120(66.67%),,135(cx),114(cx),21(15.56%),,4.313594818115234
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_8.qasm,315,186,129(40.95%),,45,31,14(31.11%),,180(x),74(x),106(58.89%),,135(cx),112(cx),23(17.04%),,2.967682361602783
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_9.qasm,315,150,165(52.38%),,45,32,13(28.89%),,180(x),56(x),124(68.89%),,135(cx),94(cx),41(30.37%),,3.6876027584075928
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_0.qasm,360,218,142(39.44%),,45,38,7(15.56%),,180(x),82(x),98(54.44%),,180(cx),136(cx),44(24.44%),,4.172492504119873
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_1.qasm,360,222,138(38.33%),,45,37,8(17.78%),,180(x),82(x),98(54.44%),,180(cx),140(cx),40(22.22%),,5.298464775085449
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_2.qasm,360,226,134(37.22%),,45,36,9(20.00%),,180(x),78(x),102(56.67%),,180(cx),148(cx),32(17.78%),,7.2384254932403564
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_3.qasm,360,211,149(41.39%),,45,38,7(15.56%),,180(x),74(x),106(58.89%),,180(cx),137(cx),43(23.89%),,6.634832143783569
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_4.qasm,360,216,144(40.00%),,45,35,10(22.22%),,180(x),80(x),100(55.56%),,180(cx),136(cx),44(24.44%),,5.202479124069214
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_5.qasm,360,230,130(36.11%),,45,41,4(8.89%),,180(x),82(x),98(54.44%),,180(cx),148(cx),32(17.78%),,4.547297239303589
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_6.qasm,360,205,155(43.06%),,45,43,2(4.44%),,180(x),68(x),112(62.22%),,180(cx),137(cx),43(23.89%),,5.671489000320435
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_7.qasm,360,210,150(41.67%),,45,43,2(4.44%),,180(x),76(x),104(57.78%),,180(cx),134(cx),46(25.56%),,5.5937180519104
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_8.qasm,360,210,150(41.67%),,45,37,8(17.78%),,180(x),72(x),108(60.00%),,180(cx),138(cx),42(23.33%),,4.37500524520874
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_9.qasm,360,181,179(49.72%),,45,36,9(20.00%),,180(x),64(x),116(64.44%),,180(cx),117(cx),63(35.00%),,6.625001430511475
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_0.qasm,405,259,146(36.05%),,45,46,-1(-2.22%),,180(x),82(x),98(54.44%),,225(cx),177(cx),48(21.33%),,8.000056505203247
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_1.qasm,405,244,161(39.75%),,45,41,4(8.89%),,180(x),78(x),102(56.67%),,225(cx),166(cx),59(26.22%),,7.6405699253082275
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_2.qasm,405,243,162(40.00%),,45,40,5(11.11%),,180(x),84(x),96(53.33%),,225(cx),159(cx),66(29.33%),,7.18762731552124
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_3.qasm,405,221,184(45.43%),,45,39,6(13.33%),,180(x),72(x),108(60.00%),,225(cx),149(cx),76(33.78%),,6.640562057495117
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_4.qasm,405,236,169(41.73%),,45,40,5(11.11%),,180(x),72(x),108(60.00%),,225(cx),164(cx),61(27.11%),,7.140576362609863
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_5.qasm,405,269,136(33.58%),,45,42,3(6.67%),,180(x),86(x),94(52.22%),,225(cx),183(cx),42(18.67%),,5.85933256149292
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_6.qasm,405,271,134(33.09%),,45,43,2(4.44%),,180(x),100(x),80(44.44%),,225(cx),171(cx),54(24.00%),,9.078380584716797
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_7.qasm,405,249,156(38.52%),,45,42,3(6.67%),,180(x),84(x),96(53.33%),,225(cx),165(cx),60(26.67%),,7.218591928482056
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_8.qasm,405,251,154(38.02%),,45,41,4(8.89%),,180(x),80(x),100(55.56%),,225(cx),171(cx),54(24.00%),,9.593707799911499
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_9.qasm,405,245,160(39.51%),,45,42,3(6.67%),,180(x),82(x),98(54.44%),,225(cx),163(cx),62(27.56%),,12.140663862228394
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_0.qasm,450,269,181(40.22%),,45,42,3(6.67%),,180(x),90(x),90(50.00%),,270(cx),179(cx),91(33.70%),,8.578100681304932
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_1.qasm,450,261,189(42.00%),,45,43,2(4.44%),,180(x),84(x),96(53.33%),,270(cx),177(cx),93(34.44%),,9.562517404556274
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_2.qasm,450,266,184(40.89%),,45,42,3(6.67%),,180(x),84(x),96(53.33%),,270(cx),182(cx),88(32.59%),,7.093712568283081
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_3.qasm,450,280,170(37.78%),,45,44,1(2.22%),,180(x),86(x),94(52.22%),,270(cx),194(cx),76(28.15%),,13.109826564788818
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_4.qasm,450,273,177(39.33%),,45,43,2(4.44%),,180(x),82(x),98(54.44%),,270(cx),191(cx),79(29.26%),,9.18707823753357
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_5.qasm,450,269,181(40.22%),,45,42,3(6.67%),,180(x),94(x),86(47.78%),,270(cx),175(cx),95(35.19%),,6.329313278198242
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_6.qasm,450,281,169(37.56%),,45,45,0(-),,180(x),94(x),86(47.78%),,270(cx),187(cx),83(30.74%),,10.576924085617065
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_7.qasm,450,290,160(35.56%),,45,43,2(4.44%),,180(x),92(x),88(48.89%),,270(cx),198(cx),72(26.67%),,9.645050525665283
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_8.qasm,450,269,181(40.22%),,45,44,1(2.22%),,180(x),78(x),102(56.67%),,270(cx),191(cx),79(29.26%),,12.401886224746704
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_9.qasm,450,255,195(43.33%),,45,41,4(8.89%),,180(x),78(x),102(56.67%),,270(cx),177(cx),93(34.44%),,14.109644174575806
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_0.qasm,315,82,233(73.97%),,45,27,18(40.00%),,270(x),42(x),228(84.44%),,45(cx),40(cx),5(11.11%),,1.6559185981750488
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_1.qasm,315,83,232(73.65%),,45,30,15(33.33%),,270(x),44(x),226(83.70%),,45(cx),39(cx),6(13.33%),,3.2031257152557373
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_2.qasm,315,73,242(76.83%),,45,21,24(53.33%),,270(x),44(x),226(83.70%),,45(cx),29(cx),16(35.56%),,3.062713623046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_3.qasm,315,70,245(77.78%),,45,18,27(60.00%),,270(x),36(x),234(86.67%),,45(cx),34(cx),11(24.44%),,2.3591012954711914
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_4.qasm,315,74,241(76.51%),,45,24,21(46.67%),,270(x),40(x),230(85.19%),,45(cx),34(cx),11(24.44%),,1.3125016689300537
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_5.qasm,315,74,241(76.51%),,45,17,28(62.22%),,270(x),40(x),230(85.19%),,45(cx),34(cx),11(24.44%),,1.64072847366333
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_6.qasm,315,55,260(82.54%),,45,17,28(62.22%),,270(x),24(x),246(91.11%),,45(cx),31(cx),14(31.11%),,1.3749725818634033
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_7.qasm,315,79,236(74.92%),,45,23,22(48.89%),,270(x),42(x),228(84.44%),,45(cx),37(cx),8(17.78%),,1.5156238079071045
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_8.qasm,315,72,243(77.14%),,45,21,24(53.33%),,270(x),38(x),232(85.93%),,45(cx),34(cx),11(24.44%),,1.4530882835388184
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_9.qasm,315,72,243(77.14%),,45,19,26(57.78%),,270(x),36(x),234(86.67%),,45(cx),36(cx),9(20.00%),,1.2187185287475586
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_0.qasm,360,124,236(65.56%),,45,24,21(46.67%),,270(x),56(x),214(79.26%),,90(cx),68(cx),22(24.44%),,3.2031517028808594
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_1.qasm,360,149,211(58.61%),,45,28,17(37.78%),,270(x),72(x),198(73.33%),,90(cx),77(cx),13(14.44%),,3.5001986026763916
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_2.qasm,360,134,226(62.78%),,45,24,21(46.67%),,270(x),64(x),206(76.30%),,90(cx),70(cx),20(22.22%),,3.0310795307159424
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_3.qasm,360,149,211(58.61%),,45,27,18(40.00%),,270(x),70(x),200(74.07%),,90(cx),79(cx),11(12.22%),,2.124973773956299
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_4.qasm,360,144,216(60.00%),,45,27,18(40.00%),,270(x),68(x),202(74.81%),,90(cx),76(cx),14(15.56%),,2.749974250793457
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_5.qasm,360,141,219(60.83%),,45,28,17(37.78%),,270(x),62(x),208(77.04%),,90(cx),79(cx),11(12.22%),,2.9374916553497314
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_6.qasm,360,118,242(67.22%),,45,25,20(44.44%),,270(x),44(x),226(83.70%),,90(cx),74(cx),16(17.78%),,2.68752121925354
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_7.qasm,360,151,209(58.06%),,45,24,21(46.67%),,270(x),66(x),204(75.56%),,90(cx),85(cx),5(5.56%),,2.2501096725463867
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_8.qasm,360,138,222(61.67%),,45,25,20(44.44%),,270(x),64(x),206(76.30%),,90(cx),74(cx),16(17.78%),,3.343705415725708
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_9.qasm,360,114,246(68.33%),,45,22,23(51.11%),,270(x),50(x),220(81.48%),,90(cx),64(cx),26(28.89%),,2.484313726425171
