Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.2D2_1.qasm,90,54,36(40.00%),,45,14,31(68.89%),,0(),0(),0(-),,90(cx),54(cx),36(40.00%),,2.6718921661376953,28.3203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.2D2_2.qasm,90,60,30(33.33%),,45,21,24(53.33%),,0(),0(),0(-),,90(cx),60(cx),30(33.33%),,3.156191349029541,29.4609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.2D2_3.qasm,90,53,37(41.11%),,45,15,30(66.67%),,0(),0(),0(-),,90(cx),53(cx),37(41.11%),,3.3281280994415283,28.359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.2D2_4.qasm,90,56,34(37.78%),,45,18,27(60.00%),,0(),0(),0(-),,90(cx),56(cx),34(37.78%),,2.9688034057617188,28.2265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.2D2_5.qasm,90,54,36(40.00%),,45,17,28(62.22%),,0(),0(),0(-),,90(cx),54(cx),36(40.00%),,3.281240701675415,28.29296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.2D2_6.qasm,90,55,35(38.89%),,45,16,29(64.44%),,0(),0(),0(-),,90(cx),55(cx),35(38.89%),,2.765878915786743,28.1953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.2D2_7.qasm,90,54,36(40.00%),,45,24,21(46.67%),,0(),0(),0(-),,90(cx),54(cx),36(40.00%),,2.1090986728668213,28.41796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.2D2_8.qasm,90,62,28(31.11%),,45,24,21(46.67%),,0(),0(),0(-),,90(cx),62(cx),28(31.11%),,2.6093461513519287,28.984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.2D2_9.qasm,90,40,50(55.56%),,45,15,30(66.67%),,0(),0(),0(-),,90(cx),40(cx),50(55.56%),,2.2656710147857666,29.140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.3D2_0.qasm,135,84,51(37.78%),,45,29,16(35.56%),,0(),0(),0(-),,135(cx),84(cx),51(37.78%),,6.046820640563965,29.296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.3D2_1.qasm,135,88,47(34.81%),,45,23,22(48.89%),,0(),0(),0(-),,135(cx),88(cx),47(34.81%),,4.875027894973755,28.734375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.3D2_2.qasm,135,82,53(39.26%),,45,25,20(44.44%),,0(),0(),0(-),,135(cx),82(cx),53(39.26%),,5.984622478485107,29.16796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.3D2_3.qasm,135,87,48(35.56%),,45,21,24(53.33%),,0(),0(),0(-),,135(cx),87(cx),48(35.56%),,4.99976658821106,29.359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.3D2_4.qasm,135,89,46(34.07%),,45,24,21(46.67%),,0(),0(),0(-),,135(cx),89(cx),46(34.07%),,4.875072717666626,28.76953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.3D2_5.qasm,135,78,57(42.22%),,45,21,24(53.33%),,0(),0(),0(-),,135(cx),78(cx),57(42.22%),,6.796802997589111,28.55859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.3D2_6.qasm,135,84,51(37.78%),,45,25,20(44.44%),,0(),0(),0(-),,135(cx),84(cx),51(37.78%),,5.7817223072052,28.5859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.3D2_7.qasm,135,80,55(40.74%),,45,26,19(42.22%),,0(),0(),0(-),,135(cx),80(cx),55(40.74%),,5.687081575393677,29.078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.3D2_8.qasm,135,83,52(38.52%),,45,22,23(51.11%),,0(),0(),0(-),,135(cx),83(cx),52(38.52%),,6.015573024749756,28.48046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.3D2_9.qasm,135,48,87(64.44%),,45,15,30(66.67%),,0(),0(),0(-),,135(cx),48(cx),87(64.44%),,3.8442046642303467,29.30859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.4D2_0.qasm,180,109,71(39.44%),,45,25,20(44.44%),,0(),0(),0(-),,180(cx),109(cx),71(39.44%),,8.921412229537964,29.421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.4D2_1.qasm,180,104,76(42.22%),,45,30,15(33.33%),,0(),0(),0(-),,180(cx),104(cx),76(42.22%),,8.593732595443726,28.671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.4D2_2.qasm,180,90,90(50.00%),,45,25,20(44.44%),,0(),0(),0(-),,180(cx),90(cx),90(50.00%),,9.375073909759521,29.33203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.4D2_3.qasm,180,96,84(46.67%),,45,29,16(35.56%),,0(),0(),0(-),,180(cx),96(cx),84(46.67%),,9.687523365020752,28.828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.4D2_4.qasm,180,109,71(39.44%),,45,31,14(31.11%),,0(),0(),0(-),,180(cx),109(cx),71(39.44%),,10.625325441360474,30.4375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.4D2_5.qasm,180,111,69(38.33%),,45,27,18(40.00%),,0(),0(),0(-),,180(cx),111(cx),69(38.33%),,7.015265464782715,30.56640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.4D2_6.qasm,180,96,84(46.67%),,45,28,17(37.78%),,0(),0(),0(-),,180(cx),96(cx),84(46.67%),,9.796821117401123,29.34765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.4D2_7.qasm,180,119,61(33.89%),,45,36,9(20.00%),,0(),0(),0(-),,180(cx),119(cx),61(33.89%),,9.359398365020752,30.4609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.4D2_8.qasm,180,126,54(30.00%),,45,34,11(24.44%),,0(),0(),0(-),,180(cx),126(cx),54(30.00%),,7.56252121925354,29.3203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.4D2_9.qasm,180,104,76(42.22%),,45,30,15(33.33%),,0(),0(),0(-),,180(cx),104(cx),76(42.22%),,8.578128576278687,30.1015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.5D2_0.qasm,225,126,99(44.00%),,45,32,13(28.89%),,0(),0(),0(-),,225(cx),126(cx),99(44.00%),,13.359342336654663,30.64453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.5D2_1.qasm,225,125,100(44.44%),,45,36,9(20.00%),,0(),0(),0(-),,225(cx),125(cx),100(44.44%),,8.874998807907104,29.2109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.5D2_2.qasm,225,122,103(45.78%),,45,32,13(28.89%),,0(),0(),0(-),,225(cx),122(cx),103(45.78%),,13.046942234039307,30.4375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.5D2_3.qasm,225,145,80(35.56%),,45,36,9(20.00%),,0(),0(),0(-),,225(cx),145(cx),80(35.56%),,12.249927997589111,30.7578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.5D2_4.qasm,225,142,83(36.89%),,45,38,7(15.56%),,0(),0(),0(-),,225(cx),142(cx),83(36.89%),,12.140639543533325,30.74609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.5D2_5.qasm,225,127,98(43.56%),,45,28,17(37.78%),,0(),0(),0(-),,225(cx),127(cx),98(43.56%),,11.203156471252441,30.4765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.5D2_6.qasm,225,143,82(36.44%),,45,37,8(17.78%),,0(),0(),0(-),,225(cx),143(cx),82(36.44%),,12.062494039535522,30.55078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.5D2_7.qasm,225,151,74(32.89%),,45,37,8(17.78%),,0(),0(),0(-),,225(cx),151(cx),74(32.89%),,12.718756675720215,29.33984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.5D2_8.qasm,225,158,67(29.78%),,45,38,7(15.56%),,0(),0(),0(-),,225(cx),158(cx),67(29.78%),,12.96871829032898,30.765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.5D2_9.qasm,225,129,96(42.67%),,45,32,13(28.89%),,0(),0(),0(-),,225(cx),129(cx),96(42.67%),,13.515647649765015,30.69921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.6D2_0.qasm,270,156,114(42.22%),,45,38,7(15.56%),,0(),0(),0(-),,270(cx),156(cx),114(42.22%),,17.140753746032715,30.60546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.6D2_1.qasm,270,181,89(32.96%),,45,39,6(13.33%),,0(),0(),0(-),,270(cx),181(cx),89(32.96%),,18.968888998031616,30.6875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.6D2_2.qasm,270,162,108(40.00%),,45,38,7(15.56%),,0(),0(),0(-),,270(cx),162(cx),108(40.00%),,14.687306642532349,30.59765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.6D2_3.qasm,270,183,87(32.22%),,45,37,8(17.78%),,0(),0(),0(-),,270(cx),183(cx),87(32.22%),,19.281234741210938,30.7265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.6D2_4.qasm,270,168,102(37.78%),,45,40,5(11.11%),,0(),0(),0(-),,270(cx),168(cx),102(37.78%),,14.859472274780273,30.53515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.6D2_5.qasm,270,164,106(39.26%),,45,35,10(22.22%),,0(),0(),0(-),,270(cx),164(cx),106(39.26%),,14.719675540924072,30.59765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.6D2_6.qasm,270,142,128(47.41%),,45,36,9(20.00%),,0(),0(),0(-),,270(cx),142(cx),128(47.41%),,13.437135696411133,30.5703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.6D2_7.qasm,270,165,105(38.89%),,45,41,4(8.89%),,0(),0(),0(-),,270(cx),165(cx),105(38.89%),,14.67186689376831,30.51953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.6D2_8.qasm,270,152,118(43.70%),,45,38,7(15.56%),,0(),0(),0(-),,270(cx),152(cx),118(43.70%),,13.781262159347534,30.4140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.6D2_9.qasm,270,179,91(33.70%),,45,40,5(11.11%),,0(),0(),0(-),,270(cx),179(cx),91(33.70%),,18.796890258789062,30.5546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_0.qasm,315,178,137(43.49%),,45,40,5(11.11%),,0(),0(),0(-),,315(cx),178(cx),137(43.49%),,13.20307993888855,31.6015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_1.qasm,315,192,123(39.05%),,45,46,-1(-2.22%),,0(),0(),0(-),,315(cx),192(cx),123(39.05%),,17.42191171646118,31.10546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_2.qasm,315,181,134(42.54%),,45,44,1(2.22%),,0(),0(),0(-),,315(cx),181(cx),134(42.54%),,20.359382390975952,31.078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_3.qasm,315,188,127(40.32%),,45,45,0(-),,0(),0(),0(-),,315(cx),188(cx),127(40.32%),,20.734350204467773,29.8984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_4.qasm,315,184,131(41.59%),,45,37,8(17.78%),,0(),0(),0(-),,315(cx),184(cx),131(41.59%),,20.56251549720764,30.9375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_5.qasm,315,185,130(41.27%),,45,40,5(11.11%),,0(),0(),0(-),,315(cx),185(cx),130(41.27%),,20.6723313331604,31.98046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_6.qasm,315,200,115(36.51%),,45,43,2(4.44%),,0(),0(),0(-),,315(cx),200(cx),115(36.51%),,18.124520778656006,31.44140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_7.qasm,315,182,133(42.22%),,45,37,8(17.78%),,0(),0(),0(-),,315(cx),182(cx),133(42.22%),,16.6875159740448,31.01171875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_8.qasm,315,185,130(41.27%),,45,37,8(17.78%),,0(),0(),0(-),,315(cx),185(cx),130(41.27%),,20.671898126602173,30.97265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.7D2_9.qasm,315,178,137(43.49%),,45,37,8(17.78%),,0(),0(),0(-),,315(cx),178(cx),137(43.49%),,20.249990940093994,30.94921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_0.qasm,360,220,140(38.89%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),220(cx),140(38.89%),,24.84379744529724,31.51953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_1.qasm,360,192,168(46.67%),,45,40,5(11.11%),,0(),0(),0(-),,360(cx),192(cx),168(46.67%),,19.062703609466553,31.57421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_2.qasm,360,204,156(43.33%),,45,47,-2(-4.44%),,0(),0(),0(-),,360(cx),204(cx),156(43.33%),,19.57893133163452,31.52734375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_3.qasm,360,201,159(44.17%),,45,45,0(-),,0(),0(),0(-),,360(cx),201(cx),159(44.17%),,19.42078995704651,32.53515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_4.qasm,360,204,156(43.33%),,45,47,-2(-4.44%),,0(),0(),0(-),,360(cx),204(cx),156(43.33%),,23.328113079071045,32.98828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_5.qasm,360,205,155(43.06%),,45,45,0(-),,0(),0(),0(-),,360(cx),205(cx),155(43.06%),,19.67189908027649,33.3046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_6.qasm,360,201,159(44.17%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),201(cx),159(44.17%),,19.21870231628418,32.515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_7.qasm,360,197,163(45.28%),,45,43,2(4.44%),,0(),0(),0(-),,360(cx),197(cx),163(45.28%),,19.250085830688477,31.9765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_8.qasm,360,202,158(43.89%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),202(cx),158(43.89%),,19.281504154205322,32.32421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.0D1_.8D2_9.qasm,360,209,151(41.94%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),209(cx),151(41.94%),,23.765361547470093,32.4453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_0.qasm,135,66,69(51.11%),,45,25,20(44.44%),,90(x),28(x),62(68.89%),,45(cx),38(cx),7(15.56%),,0.7656371593475342,30.859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_1.qasm,135,81,54(40.00%),,45,21,24(53.33%),,90(x),42(x),48(53.33%),,45(cx),39(cx),6(13.33%),,0.7968153953552246,30.66796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_2.qasm,135,57,78(57.78%),,45,18,27(60.00%),,90(x),28(x),62(68.89%),,45(cx),29(cx),16(35.56%),,0.64068603515625,30.609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_3.qasm,135,58,77(57.04%),,45,21,24(53.33%),,90(x),26(x),64(71.11%),,45(cx),32(cx),13(28.89%),,0.8280587196350098,30.59765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_4.qasm,135,59,76(56.30%),,45,16,29(64.44%),,90(x),26(x),64(71.11%),,45(cx),33(cx),12(26.67%),,0.8750193119049072,30.359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_5.qasm,135,69,66(48.89%),,45,18,27(60.00%),,90(x),36(x),54(60.00%),,45(cx),33(cx),12(26.67%),,0.7343738079071045,30.28125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_6.qasm,135,68,67(49.63%),,45,17,28(62.22%),,90(x),34(x),56(62.22%),,45(cx),34(cx),11(24.44%),,0.7343580722808838,29.7109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_7.qasm,135,57,78(57.78%),,45,20,25(55.56%),,90(x),26(x),64(71.11%),,45(cx),31(cx),14(31.11%),,0.7812583446502686,30.29296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_8.qasm,135,55,80(59.26%),,45,20,25(55.56%),,90(x),20(x),70(77.78%),,45(cx),35(cx),10(22.22%),,0.7188169956207275,30.01953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.1D2_9.qasm,135,58,77(57.04%),,45,17,28(62.22%),,90(x),28(x),62(68.89%),,45(cx),30(cx),15(33.33%),,0.8124136924743652,30.05078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_0.qasm,180,111,69(38.33%),,45,26,19(42.22%),,90(x),40(x),50(55.56%),,90(cx),71(cx),19(21.11%),,1.9062578678131104,30.0390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_1.qasm,180,122,58(32.22%),,45,36,9(20.00%),,90(x),42(x),48(53.33%),,90(cx),80(cx),10(11.11%),,1.3281185626983643,30.2734375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_2.qasm,180,89,91(50.56%),,45,20,25(55.56%),,90(x),28(x),62(68.89%),,90(cx),61(cx),29(32.22%),,2.8125460147857666,30.2265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_3.qasm,180,105,75(41.67%),,45,19,26(57.78%),,90(x),40(x),50(55.56%),,90(cx),65(cx),25(27.78%),,1.7815499305725098,30.11328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_4.qasm,180,130,50(27.78%),,45,26,19(42.22%),,90(x),52(x),38(42.22%),,90(cx),78(cx),12(13.33%),,2.5621626377105713,29.9765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_5.qasm,180,106,74(41.11%),,45,26,19(42.22%),,90(x),36(x),54(60.00%),,90(cx),70(cx),20(22.22%),,1.9687812328338623,29.984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_6.qasm,180,100,80(44.44%),,45,20,25(55.56%),,90(x),38(x),52(57.78%),,90(cx),62(cx),28(31.11%),,2.312532901763916,29.91015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_7.qasm,180,108,72(40.00%),,45,28,17(37.78%),,90(x),42(x),48(53.33%),,90(cx),66(cx),24(26.67%),,1.6718227863311768,30.05859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_8.qasm,180,104,76(42.22%),,45,21,24(53.33%),,90(x),36(x),54(60.00%),,90(cx),68(cx),22(24.44%),,2.8438446521759033,29.8359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.2D2_9.qasm,180,102,78(43.33%),,45,26,19(42.22%),,90(x),28(x),62(68.89%),,90(cx),74(cx),16(17.78%),,2.0468084812164307,30.05859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_0.qasm,225,145,80(35.56%),,45,30,15(33.33%),,90(x),46(x),44(48.89%),,135(cx),99(cx),36(26.67%),,3.234318733215332,29.94140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_1.qasm,225,143,82(36.44%),,45,28,17(37.78%),,90(x),42(x),48(53.33%),,135(cx),101(cx),34(25.19%),,4.296941757202148,30.07421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_2.qasm,225,143,82(36.44%),,45,28,17(37.78%),,90(x),46(x),44(48.89%),,135(cx),97(cx),38(28.15%),,3.046900510787964,29.82421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_3.qasm,225,149,76(33.78%),,45,28,17(37.78%),,90(x),50(x),40(44.44%),,135(cx),99(cx),36(26.67%),,3.1093225479125977,29.87109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_4.qasm,225,160,65(28.89%),,45,29,16(35.56%),,90(x),48(x),42(46.67%),,135(cx),112(cx),23(17.04%),,3.5156309604644775,30.015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_5.qasm,225,150,75(33.33%),,45,29,16(35.56%),,90(x),46(x),44(48.89%),,135(cx),104(cx),31(22.96%),,3.1875247955322266,30.03515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_6.qasm,225,132,93(41.33%),,45,28,17(37.78%),,90(x),40(x),50(55.56%),,135(cx),92(cx),43(31.85%),,3.969125270843506,29.90234375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_7.qasm,225,150,75(33.33%),,45,29,16(35.56%),,90(x),54(x),36(40.00%),,135(cx),96(cx),39(28.89%),,4.546438455581665,29.9765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_8.qasm,225,136,89(39.56%),,45,29,16(35.56%),,90(x),40(x),50(55.56%),,135(cx),96(cx),39(28.89%),,5.0159924030303955,30.10546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.3D2_9.qasm,225,144,81(36.00%),,45,30,15(33.33%),,90(x),42(x),48(53.33%),,135(cx),102(cx),33(24.44%),,4.124863386154175,30.06640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_0.qasm,270,164,106(39.26%),,45,34,11(24.44%),,90(x),50(x),40(44.44%),,180(cx),114(cx),66(36.67%),,4.156052350997925,30.13671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_1.qasm,270,193,77(28.52%),,45,39,6(13.33%),,90(x),52(x),38(42.22%),,180(cx),141(cx),39(21.67%),,4.874975681304932,29.953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_2.qasm,270,175,95(35.19%),,45,33,12(26.67%),,90(x),52(x),38(42.22%),,180(cx),123(cx),57(31.67%),,4.23440957069397,29.859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_3.qasm,270,165,105(38.89%),,45,32,13(28.89%),,90(x),40(x),50(55.56%),,180(cx),125(cx),55(30.56%),,6.390650987625122,29.97265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_4.qasm,270,171,99(36.67%),,45,31,14(31.11%),,90(x),52(x),38(42.22%),,180(cx),119(cx),61(33.89%),,6.562464952468872,30.08203125
