Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
./benchmark/BIGD/20QBT_45CYC_.0D1_.1D2_9.qasm,45,13,32(71.11%),,45,8,37(82.22%),,0(),0(),0(-),,45(cx),13(cx),32(71.11%),,0.06254792213439941
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_0.qasm,90,55,35(38.89%),,45,20,25(55.56%),,0(),0(),0(-),,90(cx),55(cx),35(38.89%),,2.2188117504119873
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_1.qasm,90,55,35(38.89%),,45,14,31(68.89%),,0(),0(),0(-),,90(cx),55(cx),35(38.89%),,2.703101873397827
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_2.qasm,90,60,30(33.33%),,45,21,24(53.33%),,0(),0(),0(-),,90(cx),60(cx),30(33.33%),,3.1562118530273438
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_3.qasm,90,58,32(35.56%),,45,23,22(48.89%),,0(),0(),0(-),,90(cx),58(cx),32(35.56%),,2.3437182903289795
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_4.qasm,90,57,33(36.67%),,45,18,27(60.00%),,0(),0(),0(-),,90(cx),57(cx),33(36.67%),,2.9844133853912354
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_5.qasm,90,54,36(40.00%),,45,17,28(62.22%),,0(),0(),0(-),,90(cx),54(cx),36(40.00%),,3.2656259536743164
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_6.qasm,90,55,35(38.89%),,45,17,28(62.22%),,0(),0(),0(-),,90(cx),55(cx),35(38.89%),,2.218731641769409
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_7.qasm,90,52,38(42.22%),,45,21,24(53.33%),,0(),0(),0(-),,90(cx),52(cx),38(42.22%),,2.0002689361572266
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_8.qasm,90,62,28(31.11%),,45,24,21(46.67%),,0(),0(),0(-),,90(cx),62(cx),28(31.11%),,2.5778653621673584
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_9.qasm,90,40,50(55.56%),,45,15,30(66.67%),,0(),0(),0(-),,90(cx),40(cx),50(55.56%),,2.234347343444824
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_0.qasm,135,84,51(37.78%),,45,29,16(35.56%),,0(),0(),0(-),,135(cx),84(cx),51(37.78%),,5.968725204467773
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_1.qasm,135,88,47(34.81%),,45,23,22(48.89%),,0(),0(),0(-),,135(cx),88(cx),47(34.81%),,4.8281590938568115
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_2.qasm,135,80,55(40.74%),,45,25,20(44.44%),,0(),0(),0(-),,135(cx),80(cx),55(40.74%),,5.828143835067749
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_3.qasm,135,86,49(36.30%),,45,22,23(51.11%),,0(),0(),0(-),,135(cx),86(cx),49(36.30%),,5.968801975250244
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_4.qasm,135,88,47(34.81%),,45,24,21(46.67%),,0(),0(),0(-),,135(cx),88(cx),47(34.81%),,4.812570095062256
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_5.qasm,135,77,58(42.96%),,45,18,27(60.00%),,0(),0(),0(-),,135(cx),77(cx),58(42.96%),,6.578038930892944
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_6.qasm,135,82,53(39.26%),,45,24,21(46.67%),,0(),0(),0(-),,135(cx),82(cx),53(39.26%),,5.749924421310425
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_7.qasm,135,80,55(40.74%),,45,24,21(46.67%),,0(),0(),0(-),,135(cx),80(cx),55(40.74%),,4.5625224113464355
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_8.qasm,135,80,55(40.74%),,45,21,24(53.33%),,0(),0(),0(-),,135(cx),80(cx),55(40.74%),,5.671895503997803
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_9.qasm,135,48,87(64.44%),,45,15,30(66.67%),,0(),0(),0(-),,135(cx),48(cx),87(64.44%),,3.7968995571136475
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_0.qasm,180,107,73(40.56%),,45,25,20(44.44%),,0(),0(),0(-),,180(cx),107(cx),73(40.56%),,7.046809911727905
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_1.qasm,180,104,76(42.22%),,45,30,15(33.33%),,0(),0(),0(-),,180(cx),104(cx),76(42.22%),,8.468783378601074
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_2.qasm,180,92,88(48.89%),,45,24,21(46.67%),,0(),0(),0(-),,180(cx),92(cx),88(48.89%),,7.749994993209839
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_3.qasm,180,98,82(45.56%),,45,31,14(31.11%),,0(),0(),0(-),,180(cx),98(cx),82(45.56%),,9.609604835510254
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_4.qasm,180,115,65(36.11%),,45,33,12(26.67%),,0(),0(),0(-),,180(cx),115(cx),65(36.11%),,9.015503168106079
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_5.qasm,180,108,72(40.00%),,45,25,20(44.44%),,0(),0(),0(-),,180(cx),108(cx),72(40.00%),,6.765514135360718
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_6.qasm,180,96,84(46.67%),,45,28,17(37.78%),,0(),0(),0(-),,180(cx),96(cx),84(46.67%),,9.68775486946106
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_7.qasm,180,118,62(34.44%),,45,35,10(22.22%),,0(),0(),0(-),,180(cx),118(cx),62(34.44%),,11.155972003936768
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_8.qasm,180,126,54(30.00%),,45,34,11(24.44%),,0(),0(),0(-),,180(cx),126(cx),54(30.00%),,7.4533374309539795
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_9.qasm,180,104,76(42.22%),,45,29,16(35.56%),,0(),0(),0(-),,180(cx),104(cx),76(42.22%),,8.406121730804443
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_0.qasm,225,125,100(44.44%),,45,32,13(28.89%),,0(),0(),0(-),,225(cx),125(cx),100(44.44%),,10.890583753585815
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_1.qasm,225,122,103(45.78%),,45,34,11(24.44%),,0(),0(),0(-),,225(cx),122(cx),103(45.78%),,8.656225204467773
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_2.qasm,225,122,103(45.78%),,45,32,13(28.89%),,0(),0(),0(-),,225(cx),122(cx),103(45.78%),,12.906270980834961
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_3.qasm,225,140,85(37.78%),,45,34,11(24.44%),,0(),0(),0(-),,225(cx),140(cx),85(37.78%),,11.82811450958252
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_4.qasm,225,144,81(36.00%),,45,38,7(15.56%),,0(),0(),0(-),,225(cx),144(cx),81(36.00%),,12.031272411346436
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_5.qasm,225,128,97(43.11%),,45,28,17(37.78%),,0(),0(),0(-),,225(cx),128(cx),97(43.11%),,10.984362602233887
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_6.qasm,225,142,83(36.89%),,45,37,8(17.78%),,0(),0(),0(-),,225(cx),142(cx),83(36.89%),,11.844205141067505
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_7.qasm,225,150,75(33.33%),,45,34,11(24.44%),,0(),0(),0(-),,225(cx),150(cx),75(33.33%),,15.108892917633057
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_8.qasm,225,158,67(29.78%),,45,39,6(13.33%),,0(),0(),0(-),,225(cx),158(cx),67(29.78%),,12.781229496002197
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_9.qasm,225,129,96(42.67%),,45,32,13(28.89%),,0(),0(),0(-),,225(cx),129(cx),96(42.67%),,13.218765497207642
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_0.qasm,270,147,123(45.56%),,45,36,9(20.00%),,0(),0(),0(-),,270(cx),147(cx),123(45.56%),,16.29693341255188
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_1.qasm,270,183,87(32.22%),,45,39,6(13.33%),,0(),0(),0(-),,270(cx),183(cx),87(32.22%),,18.874992847442627
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_2.qasm,270,161,109(40.37%),,45,37,8(17.78%),,0(),0(),0(-),,270(cx),161(cx),109(40.37%),,14.234408855438232
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_3.qasm,270,175,95(35.19%),,45,37,8(17.78%),,0(),0(),0(-),,270(cx),175(cx),95(35.19%),,18.703458786010742
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_4.qasm,270,168,102(37.78%),,45,40,5(11.11%),,0(),0(),0(-),,270(cx),168(cx),102(37.78%),,14.59333062171936
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_5.qasm,270,161,109(40.37%),,45,36,9(20.00%),,0(),0(),0(-),,270(cx),161(cx),109(40.37%),,14.406235456466675
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_6.qasm,270,145,125(46.30%),,45,36,9(20.00%),,0(),0(),0(-),,270(cx),145(cx),125(46.30%),,13.296949625015259
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_7.qasm,270,165,105(38.89%),,45,40,5(11.11%),,0(),0(),0(-),,270(cx),165(cx),105(38.89%),,14.515567541122437
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_8.qasm,270,153,117(43.33%),,45,38,7(15.56%),,0(),0(),0(-),,270(cx),153(cx),117(43.33%),,13.640637636184692
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_9.qasm,270,179,91(33.70%),,45,39,6(13.33%),,0(),0(),0(-),,270(cx),179(cx),91(33.70%),,12.094683647155762
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_0.qasm,315,171,144(45.71%),,45,39,6(13.33%),,0(),0(),0(-),,315(cx),171(cx),144(45.71%),,15.889697551727295
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_1.qasm,315,192,123(39.05%),,45,45,0(-),,0(),0(),0(-),,315(cx),192(cx),123(39.05%),,17.094199180603027
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_2.qasm,315,181,134(42.54%),,45,44,1(2.22%),,0(),0(),0(-),,315(cx),181(cx),134(42.54%),,20.030771493911743
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_3.qasm,315,189,126(40.00%),,45,45,0(-),,0(),0(),0(-),,315(cx),189(cx),126(40.00%),,20.59383749961853
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_4.qasm,315,182,133(42.22%),,45,38,7(15.56%),,0(),0(),0(-),,315(cx),182(cx),133(42.22%),,20.218666076660156
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_5.qasm,315,185,130(41.27%),,45,41,4(8.89%),,0(),0(),0(-),,315(cx),185(cx),130(41.27%),,16.906322956085205
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_6.qasm,315,203,112(35.56%),,45,44,1(2.22%),,0(),0(),0(-),,315(cx),203(cx),112(35.56%),,17.8905611038208
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_7.qasm,315,179,136(43.17%),,45,37,8(17.78%),,0(),0(),0(-),,315(cx),179(cx),136(43.17%),,16.437508583068848
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_8.qasm,315,185,130(41.27%),,45,39,6(13.33%),,0(),0(),0(-),,315(cx),185(cx),130(41.27%),,16.984373331069946
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_9.qasm,315,180,135(42.86%),,45,39,6(13.33%),,0(),0(),0(-),,315(cx),180(cx),135(42.86%),,20.078116416931152
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_0.qasm,360,220,140(38.89%),,45,45,0(-),,0(),0(),0(-),,360(cx),220(cx),140(38.89%),,24.328253984451294
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_1.qasm,360,195,165(45.83%),,45,40,5(11.11%),,0(),0(),0(-),,360(cx),195(cx),165(45.83%),,18.890504837036133
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_2.qasm,360,204,156(43.33%),,45,47,-2(-4.44%),,0(),0(),0(-),,360(cx),204(cx),156(43.33%),,19.234405040740967
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_3.qasm,360,200,160(44.44%),,45,42,3(6.67%),,0(),0(),0(-),,360(cx),200(cx),160(44.44%),,22.90630316734314
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_4.qasm,360,211,149(41.39%),,45,45,0(-),,0(),0(),0(-),,360(cx),211(cx),149(41.39%),,23.515555381774902
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_5.qasm,360,207,153(42.50%),,45,45,0(-),,0(),0(),0(-),,360(cx),207(cx),153(42.50%),,19.37497878074646
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_6.qasm,360,202,158(43.89%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),202(cx),158(43.89%),,19.015666484832764
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_7.qasm,360,197,163(45.28%),,45,43,2(4.44%),,0(),0(),0(-),,360(cx),197(cx),163(45.28%),,18.937469720840454
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_8.qasm,360,203,157(43.61%),,45,43,2(4.44%),,0(),0(),0(-),,360(cx),203(cx),157(43.61%),,18.953157901763916
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_9.qasm,360,205,155(43.06%),,45,43,2(4.44%),,0(),0(),0(-),,360(cx),205(cx),155(43.06%),,23.234309196472168
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_0.qasm,135,66,69(51.11%),,45,25,20(44.44%),,90(x),28(x),62(68.89%),,45(cx),38(cx),7(15.56%),,0.7500455379486084
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_1.qasm,135,83,52(38.52%),,45,24,21(46.67%),,90(x),42(x),48(53.33%),,45(cx),41(cx),4(8.89%),,0.5780727863311768
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_2.qasm,135,53,82(60.74%),,45,17,28(62.22%),,90(x),26(x),64(71.11%),,45(cx),27(cx),18(40.00%),,0.7344553470611572
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_3.qasm,135,56,79(58.52%),,45,20,25(55.56%),,90(x),24(x),66(73.33%),,45(cx),32(cx),13(28.89%),,0.7968041896820068
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_4.qasm,135,59,76(56.30%),,45,16,29(64.44%),,90(x),26(x),64(71.11%),,45(cx),33(cx),12(26.67%),,0.8907411098480225
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_5.qasm,135,67,68(50.37%),,45,14,31(68.89%),,90(x),34(x),56(62.22%),,45(cx),33(cx),12(26.67%),,0.7342417240142822
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_6.qasm,135,68,67(49.63%),,45,17,28(62.22%),,90(x),34(x),56(62.22%),,45(cx),34(cx),11(24.44%),,0.7188012599945068
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_7.qasm,135,57,78(57.78%),,45,14,31(68.89%),,90(x),26(x),64(71.11%),,45(cx),31(cx),14(31.11%),,0.6562051773071289
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_8.qasm,135,55,80(59.26%),,45,20,25(55.56%),,90(x),20(x),70(77.78%),,45(cx),35(cx),10(22.22%),,0.7187652587890625
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_9.qasm,135,58,77(57.04%),,45,16,29(64.44%),,90(x),28(x),62(68.89%),,45(cx),30(cx),15(33.33%),,0.7968904972076416
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_0.qasm,180,111,69(38.33%),,45,26,19(42.22%),,90(x),40(x),50(55.56%),,90(cx),71(cx),19(21.11%),,1.906337022781372
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_1.qasm,180,122,58(32.22%),,45,36,9(20.00%),,90(x),42(x),48(53.33%),,90(cx),80(cx),10(11.11%),,1.3124430179595947
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_2.qasm,180,89,91(50.56%),,45,20,25(55.56%),,90(x),28(x),62(68.89%),,90(cx),61(cx),29(32.22%),,2.796830654144287
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_3.qasm,180,105,75(41.67%),,45,19,26(57.78%),,90(x),40(x),50(55.56%),,90(cx),65(cx),25(27.78%),,1.750412940979004
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_4.qasm,180,130,50(27.78%),,45,26,19(42.22%),,90(x),52(x),38(42.22%),,90(cx),78(cx),12(13.33%),,2.5621063709259033
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_5.qasm,180,106,74(41.11%),,45,26,19(42.22%),,90(x),36(x),54(60.00%),,90(cx),70(cx),20(22.22%),,1.937481164932251
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_6.qasm,180,95,85(47.22%),,45,20,25(55.56%),,90(x),38(x),52(57.78%),,90(cx),57(cx),33(36.67%),,2.1719255447387695
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_7.qasm,180,107,73(40.56%),,45,28,17(37.78%),,90(x),42(x),48(53.33%),,90(cx),65(cx),25(27.78%),,1.6564218997955322
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_8.qasm,180,104,76(42.22%),,45,21,24(53.33%),,90(x),36(x),54(60.00%),,90(cx),68(cx),22(24.44%),,2.812290906906128
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_9.qasm,180,104,76(42.22%),,45,28,17(37.78%),,90(x),30(x),60(66.67%),,90(cx),74(cx),16(17.78%),,2.031317710876465
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_0.qasm,225,145,80(35.56%),,45,30,15(33.33%),,90(x),46(x),44(48.89%),,135(cx),99(cx),36(26.67%),,3.1874332427978516
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_1.qasm,225,143,82(36.44%),,45,27,18(40.00%),,90(x),42(x),48(53.33%),,135(cx),101(cx),34(25.19%),,3.2501351833343506
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_2.qasm,225,140,85(37.78%),,45,28,17(37.78%),,90(x),44(x),46(51.11%),,135(cx),96(cx),39(28.89%),,3.062394142150879
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_3.qasm,225,149,76(33.78%),,45,28,17(37.78%),,90(x),50(x),40(44.44%),,135(cx),99(cx),36(26.67%),,3.0784528255462646
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_4.qasm,225,160,65(28.89%),,45,29,16(35.56%),,90(x),48(x),42(46.67%),,135(cx),112(cx),23(17.04%),,2.3903698921203613
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_5.qasm,225,148,77(34.22%),,45,27,18(40.00%),,90(x),46(x),44(48.89%),,135(cx),102(cx),33(24.44%),,3.125368356704712
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_6.qasm,225,130,95(42.22%),,45,28,17(37.78%),,90(x),38(x),52(57.78%),,135(cx),92(cx),43(31.85%),,4.062083959579468
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_7.qasm,225,149,76(33.78%),,45,29,16(35.56%),,90(x),54(x),36(40.00%),,135(cx),95(cx),40(29.63%),,4.531323671340942
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_8.qasm,225,136,89(39.56%),,45,29,16(35.56%),,90(x),40(x),50(55.56%),,135(cx),96(cx),39(28.89%),,4.031137943267822
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_9.qasm,225,143,82(36.44%),,45,28,17(37.78%),,90(x),42(x),48(53.33%),,135(cx),101(cx),34(25.19%),,5.0312676429748535
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_0.qasm,270,164,106(39.26%),,45,34,11(24.44%),,90(x),48(x),42(46.67%),,180(cx),116(cx),64(35.56%),,4.172069787979126
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_1.qasm,270,191,79(29.26%),,45,39,6(13.33%),,90(x),52(x),38(42.22%),,180(cx),139(cx),41(22.78%),,6.281069993972778
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_2.qasm,270,177,93(34.44%),,45,34,11(24.44%),,90(x),54(x),36(40.00%),,180(cx),123(cx),57(31.67%),,4.203115940093994
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_3.qasm,270,168,102(37.78%),,45,33,12(26.67%),,90(x),40(x),50(55.56%),,180(cx),128(cx),52(28.89%),,6.468713045120239
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_4.qasm,270,171,99(36.67%),,45,31,14(31.11%),,90(x),52(x),38(42.22%),,180(cx),119(cx),61(33.89%),,5.390655279159546
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_5.qasm,270,170,100(37.04%),,45,34,11(24.44%),,90(x),44(x),46(51.11%),,180(cx),126(cx),54(30.00%),,4.70347785949707
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_6.qasm,270,193,77(28.52%),,45,37,8(17.78%),,90(x),52(x),38(42.22%),,180(cx),141(cx),39(21.67%),,4.968830347061157
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_7.qasm,270,194,76(28.15%),,45,41,4(8.89%),,90(x),52(x),38(42.22%),,180(cx),142(cx),38(21.11%),,4.87453818321228
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_8.qasm,270,169,101(37.41%),,45,32,13(28.89%),,90(x),46(x),44(48.89%),,180(cx),123(cx),57(31.67%),,5.734349489212036
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_9.qasm,270,160,110(40.74%),,45,31,14(31.11%),,90(x),46(x),44(48.89%),,180(cx),114(cx),66(36.67%),,5.515905380249023
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_0.qasm,315,210,105(33.33%),,45,39,6(13.33%),,90(x),54(x),36(40.00%),,225(cx),156(cx),69(30.67%),,7.859150409698486
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_1.qasm,315,190,125(39.68%),,45,36,9(20.00%),,90(x),44(x),46(51.11%),,225(cx),146(cx),79(35.11%),,9.390596628189087
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_2.qasm,315,212,103(32.70%),,45,39,6(13.33%),,90(x),48(x),42(46.67%),,225(cx),164(cx),61(27.11%),,6.562503814697266
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_3.qasm,315,226,89(28.25%),,45,39,6(13.33%),,90(x),58(x),32(35.56%),,225(cx),168(cx),57(25.33%),,4.484393119812012
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_4.qasm,315,200,115(36.51%),,45,42,3(6.67%),,90(x),42(x),48(53.33%),,225(cx),158(cx),67(29.78%),,8.453114986419678
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_5.qasm,315,223,92(29.21%),,45,37,8(17.78%),,90(x),60(x),30(33.33%),,225(cx),163(cx),62(27.56%),,8.203511953353882
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_6.qasm,315,201,114(36.19%),,45,39,6(13.33%),,90(x),42(x),48(53.33%),,225(cx),159(cx),66(29.33%),,7.108952283859253
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_7.qasm,315,213,102(32.38%),,45,40,5(11.11%),,90(x),48(x),42(46.67%),,225(cx),165(cx),60(26.67%),,6.547853231430054
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_8.qasm,315,221,94(29.84%),,45,36,9(20.00%),,90(x),54(x),36(40.00%),,225(cx),167(cx),58(25.78%),,10.780317068099976
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_9.qasm,315,207,108(34.29%),,45,35,10(22.22%),,90(x),58(x),32(35.56%),,225(cx),149(cx),76(33.78%),,9.01560664176941
./benchmark/BIGD/20QBT_45CYC_.1D1_.6D2_0.qasm,360,241,119(33.06%),,45,41,4(8.89%),,90(x),58(x),32(35.56%),,270(cx),183(cx),87(32.22%),,7.79731011390686
./benchmark/BIGD/20QBT_45CYC_.1D1_.6D2_1.qasm,360,218,142(39.44%),,45,42,3(6.67%),,90(x),44(x),46(51.11%),,270(cx),174(cx),96(35.56%),,10.218340396881104
./benchmark/BIGD/20QBT_45CYC_.1D1_.6D2_2.qasm,360,231,129(35.83%),,45,42,3(6.67%),,90(x),50(x),40(44.44%),,270(cx),181(cx),89(32.96%),,10.468819618225098
./benchmark/BIGD/20QBT_45CYC_.1D1_.6D2_3.qasm,360,242,118(32.78%),,45,44,1(2.22%),,90(x),60(x),30(33.33%),,270(cx),182(cx),88(32.59%),,10.11116909980774
./benchmark/BIGD/20QBT_45CYC_.1D1_.6D2_4.qasm,360,228,132(36.67%),,45,40,5(11.11%),,90(x),50(x),40(44.44%),,270(cx),178(cx),92(34.07%),,9.873111486434937
./benchmark/BIGD/20QBT_45CYC_.1D1_.6D2_5.qasm,360,233,127(35.28%),,45,39,6(13.33%),,90(x),54(x),36(40.00%),,270(cx),179(cx),91(33.70%),,7.6874895095825195
./benchmark/BIGD/20QBT_45CYC_.1D1_.6D2_6.qasm,360,245,115(31.94%),,45,41,4(8.89%),,90(x),58(x),32(35.56%),,270(cx),187(cx),83(30.74%),,8.265690565109253
./benchmark/BIGD/20QBT_45CYC_.1D1_.6D2_7.qasm,360,239,121(33.61%),,45,42,3(6.67%),,90(x),56(x),34(37.78%),,270(cx),183(cx),87(32.22%),,7.8439061641693115
