Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_5.qasm,270,170,100(37.04%),,45,34,11(24.44%),,90(x),44(x),46(51.11%),,180(cx),126(cx),54(30.00%),,4.703122615814209,30.6328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_6.qasm,270,193,77(28.52%),,45,37,8(17.78%),,90(x),52(x),38(42.22%),,180(cx),141(cx),39(21.67%),,5.015624761581421,30.765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_7.qasm,270,195,75(27.78%),,45,41,4(8.89%),,90(x),52(x),38(42.22%),,180(cx),143(cx),37(20.56%),,4.999945163726807,30.72265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_8.qasm,270,171,99(36.67%),,45,33,12(26.67%),,90(x),46(x),44(48.89%),,180(cx),125(cx),55(30.56%),,5.843788146972656,30.703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_9.qasm,270,160,110(40.74%),,45,31,14(31.11%),,90(x),46(x),44(48.89%),,180(cx),114(cx),66(36.67%),,5.500012636184692,31.30859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_0.qasm,315,210,105(33.33%),,45,39,6(13.33%),,90(x),54(x),36(40.00%),,225(cx),156(cx),69(30.67%),,7.937493085861206,31.22265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_1.qasm,315,196,119(37.78%),,45,38,7(15.56%),,90(x),46(x),44(48.89%),,225(cx),150(cx),75(33.33%),,6.156218528747559,31.30859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_2.qasm,315,208,107(33.97%),,45,39,6(13.33%),,90(x),46(x),44(48.89%),,225(cx),162(cx),63(28.00%),,6.625087738037109,31.46875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_3.qasm,315,226,89(28.25%),,45,39,6(13.33%),,90(x),58(x),32(35.56%),,225(cx),168(cx),57(25.33%),,4.515577077865601,31.328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_4.qasm,315,199,116(36.83%),,45,39,6(13.33%),,90(x),42(x),48(53.33%),,225(cx),157(cx),68(30.22%),,8.500037670135498,31.2421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_5.qasm,315,223,92(29.21%),,45,37,8(17.78%),,90(x),60(x),30(33.33%),,225(cx),163(cx),62(27.56%),,8.265604734420776,31.265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_6.qasm,315,203,112(35.56%),,45,39,6(13.33%),,90(x),42(x),48(53.33%),,225(cx),161(cx),64(28.44%),,7.250026226043701,32.2421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_7.qasm,315,213,102(32.38%),,45,41,4(8.89%),,90(x),48(x),42(46.67%),,225(cx),165(cx),60(26.67%),,8.515581369400024,31.21875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_8.qasm,315,220,95(30.16%),,45,36,9(20.00%),,90(x),54(x),36(40.00%),,225(cx),166(cx),59(26.22%),,10.797017812728882,31.38671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_9.qasm,315,208,107(33.97%),,45,35,10(22.22%),,90(x),58(x),32(35.56%),,225(cx),150(cx),75(33.33%),,9.125024557113647,30.63671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_0.qasm,360,239,121(33.61%),,45,41,4(8.89%),,90(x),58(x),32(35.56%),,270(cx),181(cx),89(32.96%),,10.046702146530151,32.39453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_1.qasm,360,224,136(37.78%),,45,42,3(6.67%),,90(x),44(x),46(51.11%),,270(cx),180(cx),90(33.33%),,10.640666723251343,32.70703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_2.qasm,360,227,133(36.94%),,45,41,4(8.89%),,90(x),48(x),42(46.67%),,270(cx),179(cx),91(33.70%),,12.781655311584473,32.484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_3.qasm,360,242,118(32.78%),,45,43,2(4.44%),,90(x),60(x),30(33.33%),,270(cx),182(cx),88(32.59%),,10.155762672424316,32.3671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_4.qasm,360,226,134(37.22%),,45,40,5(11.11%),,90(x),50(x),40(44.44%),,270(cx),176(cx),94(34.81%),,9.890700340270996,32.53515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_5.qasm,360,234,126(35.00%),,45,39,6(13.33%),,90(x),54(x),36(40.00%),,270(cx),180(cx),90(33.33%),,7.749988794326782,32.6015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_6.qasm,360,242,118(32.78%),,45,41,4(8.89%),,90(x),58(x),32(35.56%),,270(cx),184(cx),86(31.85%),,10.484304904937744,32.1953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_7.qasm,360,237,123(34.17%),,45,42,3(6.67%),,90(x),56(x),34(37.78%),,270(cx),181(cx),89(32.96%),,10.062530755996704,32.2109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_8.qasm,360,235,125(34.72%),,45,37,8(17.78%),,90(x),58(x),32(35.56%),,270(cx),177(cx),93(34.44%),,9.921848058700562,32.3046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_9.qasm,360,221,139(38.61%),,45,37,8(17.78%),,90(x),54(x),36(40.00%),,270(cx),167(cx),103(38.15%),,9.406274795532227,31.12890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_0.qasm,405,295,110(27.16%),,45,47,-2(-4.44%),,90(x),58(x),32(35.56%),,315(cx),237(cx),78(24.76%),,10.703150510787964,32.19921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_1.qasm,405,250,155(38.27%),,45,44,1(2.22%),,90(x),60(x),30(33.33%),,315(cx),190(cx),125(39.68%),,11.531275033950806,30.70703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_2.qasm,405,240,165(40.74%),,45,46,-1(-2.22%),,90(x),50(x),40(44.44%),,315(cx),190(cx),125(39.68%),,11.937507629394531,32.93359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_3.qasm,405,258,147(36.30%),,45,42,3(6.67%),,90(x),50(x),40(44.44%),,315(cx),208(cx),107(33.97%),,12.703054189682007,33.16796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_4.qasm,405,253,152(37.53%),,45,42,3(6.67%),,90(x),56(x),34(37.78%),,315(cx),197(cx),118(37.46%),,11.48442554473877,33.296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_5.qasm,405,266,139(34.32%),,45,41,4(8.89%),,90(x),64(x),26(28.89%),,315(cx),202(cx),113(35.87%),,9.421834707260132,32.9296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_6.qasm,405,279,126(31.11%),,45,46,-1(-2.22%),,90(x),62(x),28(31.11%),,315(cx),217(cx),98(31.11%),,12.500006198883057,33.0546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_7.qasm,405,265,140(34.57%),,45,44,1(2.22%),,90(x),52(x),38(42.22%),,315(cx),213(cx),102(32.38%),,12.968735456466675,33.7890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_8.qasm,405,275,130(32.10%),,45,44,1(2.22%),,90(x),58(x),32(35.56%),,315(cx),217(cx),98(31.11%),,9.85944414138794,33.4765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_9.qasm,405,296,109(26.91%),,45,43,2(4.44%),,90(x),66(x),24(26.67%),,315(cx),230(cx),85(26.98%),,10.187488555908203,33.4296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_0.qasm,225,69,156(69.33%),,45,19,26(57.78%),,180(x),34(x),146(81.11%),,45(cx),35(cx),10(22.22%),,1.1562261581420898,30.68359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_1.qasm,225,72,153(68.00%),,45,26,19(42.22%),,180(x),30(x),150(83.33%),,45(cx),42(cx),3(6.67%),,1.2655868530273438,30.6171875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_2.qasm,225,52,173(76.89%),,45,20,25(55.56%),,180(x),20(x),160(88.89%),,45(cx),32(cx),13(28.89%),,1.093695878982544,30.6484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_3.qasm,225,77,148(65.78%),,45,28,17(37.78%),,180(x),40(x),140(77.78%),,45(cx),37(cx),8(17.78%),,1.18792724609375,30.73046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_4.qasm,225,71,154(68.44%),,45,18,27(60.00%),,180(x),34(x),146(81.11%),,45(cx),37(cx),8(17.78%),,0.9999465942382812,30.76953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_5.qasm,225,62,163(72.44%),,45,17,28(62.22%),,180(x),30(x),150(83.33%),,45(cx),32(cx),13(28.89%),,1.0625276565551758,30.6640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_6.qasm,225,83,142(63.11%),,45,19,26(57.78%),,180(x),44(x),136(75.56%),,45(cx),39(cx),6(13.33%),,0.9849584102630615,30.7109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_7.qasm,225,77,148(65.78%),,45,29,16(35.56%),,180(x),38(x),142(78.89%),,45(cx),39(cx),6(13.33%),,1.0459630489349365,30.2265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_8.qasm,225,59,166(73.78%),,45,25,20(44.44%),,180(x),28(x),152(84.44%),,45(cx),31(cx),14(31.11%),,1.2656149864196777,30.66796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_9.qasm,225,77,148(65.78%),,45,24,21(46.67%),,180(x),42(x),138(76.67%),,45(cx),35(cx),10(22.22%),,1.1093978881835938,31.22265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_0.qasm,270,117,153(56.67%),,45,27,18(40.00%),,180(x),48(x),132(73.33%),,90(cx),69(cx),21(23.33%),,2.3593857288360596,31.25390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_1.qasm,270,130,140(51.85%),,45,29,16(35.56%),,180(x),54(x),126(70.00%),,90(cx),76(cx),14(15.56%),,3.203190326690674,31.65625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_2.qasm,270,96,174(64.44%),,45,24,21(46.67%),,180(x),36(x),144(80.00%),,90(cx),60(cx),30(33.33%),,2.671780586242676,31.6015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_3.qasm,270,119,151(55.93%),,45,31,14(31.11%),,180(x),52(x),128(71.11%),,90(cx),67(cx),23(25.56%),,2.3125228881835938,31.50390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_4.qasm,270,141,129(47.78%),,45,26,19(42.22%),,180(x),64(x),116(64.44%),,90(cx),77(cx),13(14.44%),,2.5317015647888184,30.5703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_5.qasm,270,128,142(52.59%),,45,24,21(46.67%),,180(x),54(x),126(70.00%),,90(cx),74(cx),16(17.78%),,2.4529504776000977,31.8515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_6.qasm,270,120,150(55.56%),,45,26,19(42.22%),,180(x),48(x),132(73.33%),,90(cx),72(cx),18(20.00%),,2.484039306640625,31.48046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_7.qasm,270,121,149(55.19%),,45,26,19(42.22%),,180(x),44(x),136(75.56%),,90(cx),77(cx),13(14.44%),,2.5938193798065186,31.46484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_8.qasm,270,122,148(54.81%),,45,25,20(44.44%),,180(x),50(x),130(72.22%),,90(cx),72(cx),18(20.00%),,2.3750038146972656,31.54296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_9.qasm,270,103,167(61.85%),,45,24,21(46.67%),,180(x),42(x),138(76.67%),,90(cx),61(cx),29(32.22%),,2.4846761226654053,30.90625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_0.qasm,315,164,151(47.94%),,45,31,14(31.11%),,180(x),64(x),116(64.44%),,135(cx),100(cx),35(25.93%),,3.531012535095215,32.12109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_1.qasm,315,167,148(46.98%),,45,29,16(35.56%),,180(x),68(x),112(62.22%),,135(cx),99(cx),36(26.67%),,3.625126838684082,32.421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_2.qasm,315,145,170(53.97%),,45,27,18(40.00%),,180(x),54(x),126(70.00%),,135(cx),91(cx),44(32.59%),,3.3279097080230713,32.4609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_3.qasm,315,165,150(47.62%),,45,30,15(33.33%),,180(x),70(x),110(61.11%),,135(cx),95(cx),40(29.63%),,3.4375245571136475,32.20703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_4.qasm,315,167,148(46.98%),,45,32,13(28.89%),,180(x),66(x),114(63.33%),,135(cx),101(cx),34(25.19%),,3.5781497955322266,31.72265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_5.qasm,315,171,144(45.71%),,45,32,13(28.89%),,180(x),70(x),110(61.11%),,135(cx),101(cx),34(25.19%),,3.7655627727508545,32.0
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_6.qasm,315,167,148(46.98%),,45,32,13(28.89%),,180(x),70(x),110(61.11%),,135(cx),97(cx),38(28.15%),,3.46899676322937,31.76171875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_7.qasm,315,177,138(43.81%),,45,31,14(31.11%),,180(x),64(x),116(64.44%),,135(cx),113(cx),22(16.30%),,4.140361547470093,32.34375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_8.qasm,315,186,129(40.95%),,45,31,14(31.11%),,180(x),74(x),106(58.89%),,135(cx),112(cx),23(17.04%),,2.9688291549682617,32.5
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_9.qasm,315,155,160(50.79%),,45,31,14(31.11%),,180(x),58(x),122(67.78%),,135(cx),97(cx),38(28.15%),,2.906217336654663,32.3515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_0.qasm,360,220,140(38.89%),,45,38,7(15.56%),,180(x),84(x),96(53.33%),,180(cx),136(cx),44(24.44%),,4.140610218048096,32.296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_1.qasm,360,228,132(36.67%),,45,38,7(15.56%),,180(x),86(x),94(52.22%),,180(cx),142(cx),38(21.11%),,4.062531471252441,31.6328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_2.qasm,360,228,132(36.67%),,45,40,5(11.11%),,180(x),78(x),102(56.67%),,180(cx),150(cx),30(16.67%),,7.265565395355225,31.9765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_3.qasm,360,214,146(40.56%),,45,37,8(17.78%),,180(x),76(x),104(57.78%),,180(cx),138(cx),42(23.33%),,5.375023603439331,31.71875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_4.qasm,360,217,143(39.72%),,45,34,11(24.44%),,180(x),80(x),100(55.56%),,180(cx),137(cx),43(23.89%),,5.109412431716919,31.88671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_5.qasm,360,232,128(35.56%),,45,41,4(8.89%),,180(x),82(x),98(54.44%),,180(cx),150(cx),30(16.67%),,4.4217870235443115,32.26953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_6.qasm,360,206,154(42.78%),,45,43,2(4.44%),,180(x),68(x),112(62.22%),,180(cx),138(cx),42(23.33%),,5.5312724113464355,31.47265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_7.qasm,360,210,150(41.67%),,45,43,2(4.44%),,180(x),76(x),104(57.78%),,180(cx),134(cx),46(25.56%),,5.359456777572632,31.79296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_8.qasm,360,208,152(42.22%),,45,37,8(17.78%),,180(x),72(x),108(60.00%),,180(cx),136(cx),44(24.44%),,5.499943971633911,31.70703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_9.qasm,360,183,177(49.17%),,45,36,9(20.00%),,180(x),64(x),116(64.44%),,180(cx),119(cx),61(33.89%),,6.4375481605529785,32.2265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_0.qasm,405,258,147(36.30%),,45,45,0(-),,180(x),82(x),98(54.44%),,225(cx),176(cx),49(21.78%),,7.749934911727905,32.78515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_1.qasm,405,245,160(39.51%),,45,40,5(11.11%),,180(x),78(x),102(56.67%),,225(cx),167(cx),58(25.78%),,5.5937886238098145,32.76953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_2.qasm,405,240,165(40.74%),,45,40,5(11.11%),,180(x),82(x),98(54.44%),,225(cx),158(cx),67(29.78%),,7.000260591506958,32.5703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_3.qasm,405,222,183(45.19%),,45,40,5(11.11%),,180(x),72(x),108(60.00%),,225(cx),150(cx),75(33.33%),,7.999936103820801,33.2109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_4.qasm,405,236,169(41.73%),,45,41,4(8.89%),,180(x),72(x),108(60.00%),,225(cx),164(cx),61(27.11%),,6.968745708465576,32.8671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_5.qasm,405,263,142(35.06%),,45,41,4(8.89%),,180(x),82(x),98(54.44%),,225(cx),181(cx),44(19.56%),,7.4685142040252686,33.05859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_6.qasm,405,267,138(34.07%),,45,43,2(4.44%),,180(x),98(x),82(45.56%),,225(cx),169(cx),56(24.89%),,6.8438332080841064,30.96484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_7.qasm,405,250,155(38.27%),,45,42,3(6.67%),,180(x),84(x),96(53.33%),,225(cx),166(cx),59(26.22%),,7.203046798706055,32.234375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_8.qasm,405,253,152(37.53%),,45,41,4(8.89%),,180(x),82(x),98(54.44%),,225(cx),171(cx),54(24.00%),,5.593833684921265,32.31640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_9.qasm,405,245,160(39.51%),,45,42,3(6.67%),,180(x),80(x),100(55.56%),,225(cx),165(cx),60(26.67%),,7.14051079750061,32.20703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_0.qasm,450,271,179(39.78%),,45,42,3(6.67%),,180(x),90(x),90(50.00%),,270(cx),181(cx),89(32.96%),,8.437580823898315,32.30859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_1.qasm,450,259,191(42.44%),,45,44,1(2.22%),,180(x),82(x),98(54.44%),,270(cx),177(cx),93(34.44%),,6.156221151351929,31.85546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_2.qasm,450,267,183(40.67%),,45,43,2(4.44%),,180(x),84(x),96(53.33%),,270(cx),183(cx),87(32.22%),,6.499988794326782,32.484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_3.qasm,450,284,166(36.89%),,45,44,1(2.22%),,180(x),90(x),90(50.00%),,270(cx),194(cx),76(28.15%),,8.890659093856812,32.45703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_4.qasm,450,274,176(39.11%),,45,42,3(6.67%),,180(x),82(x),98(54.44%),,270(cx),192(cx),78(28.89%),,9.015985250473022,32.3046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_5.qasm,450,269,181(40.22%),,45,42,3(6.67%),,180(x),94(x),86(47.78%),,270(cx),175(cx),95(35.19%),,6.077720403671265,32.390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_6.qasm,450,281,169(37.56%),,45,45,0(-),,180(x),94(x),86(47.78%),,270(cx),187(cx),83(30.74%),,8.406281471252441,33.0390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_7.qasm,450,289,161(35.78%),,45,44,1(2.22%),,180(x),92(x),88(48.89%),,270(cx),197(cx),73(27.04%),,9.046896934509277,32.0859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_8.qasm,450,269,181(40.22%),,45,44,1(2.22%),,180(x),78(x),102(56.67%),,270(cx),191(cx),79(29.26%),,9.171864748001099,32.92578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_9.qasm,450,252,198(44.00%),,45,41,4(8.89%),,180(x),76(x),104(57.78%),,270(cx),176(cx),94(34.81%),,8.32839846611023,31.609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_0.qasm,315,79,236(74.92%),,45,25,20(44.44%),,270(x),40(x),230(85.19%),,45(cx),39(cx),6(13.33%),,1.6871941089630127,30.84765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_1.qasm,315,79,236(74.92%),,45,29,16(35.56%),,270(x),40(x),230(85.19%),,45(cx),39(cx),6(13.33%),,1.468770980834961,30.96875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_2.qasm,315,67,248(78.73%),,45,21,24(53.33%),,270(x),38(x),232(85.93%),,45(cx),29(cx),16(35.56%),,1.312464714050293,30.89453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_3.qasm,315,71,244(77.46%),,45,23,22(48.89%),,270(x),34(x),236(87.41%),,45(cx),37(cx),8(17.78%),,1.4219839572906494,30.58984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_4.qasm,315,76,239(75.87%),,45,23,22(48.89%),,270(x),42(x),228(84.44%),,45(cx),34(cx),11(24.44%),,1.3436741828918457,30.45703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_5.qasm,315,76,239(75.87%),,45,22,23(51.11%),,270(x),40(x),230(85.19%),,45(cx),36(cx),9(20.00%),,1.485280990600586,30.453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_6.qasm,315,55,260(82.54%),,45,17,28(62.22%),,270(x),24(x),246(91.11%),,45(cx),31(cx),14(31.11%),,1.3271870613098145,30.29296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_7.qasm,315,87,228(72.38%),,45,27,18(40.00%),,270(x),48(x),222(82.22%),,45(cx),39(cx),6(13.33%),,1.2813124656677246,30.046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_8.qasm,315,74,241(76.51%),,45,23,22(48.89%),,270(x),38(x),232(85.93%),,45(cx),36(cx),9(20.00%),,1.4374396800994873,30.375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_9.qasm,315,74,241(76.51%),,45,18,27(60.00%),,270(x),38(x),232(85.93%),,45(cx),36(cx),9(20.00%),,1.531282663345337,30.64453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_0.qasm,360,125,235(65.28%),,45,25,20(44.44%),,270(x),56(x),214(79.26%),,90(cx),69(cx),21(23.33%),,2.5470449924468994,31.19921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_1.qasm,360,143,217(60.28%),,45,25,20(44.44%),,270(x),66(x),204(75.56%),,90(cx),77(cx),13(14.44%),,3.3591699600219727,31.1953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_2.qasm,360,136,224(62.22%),,45,24,21(46.67%),,270(x),64(x),206(76.30%),,90(cx),72(cx),18(20.00%),,3.000021457672119,31.12109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_3.qasm,360,147,213(59.17%),,45,26,19(42.22%),,270(x),68(x),202(74.81%),,90(cx),79(cx),11(12.22%),,2.5629498958587646,31.8828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_4.qasm,360,144,216(60.00%),,45,27,18(40.00%),,270(x),66(x),204(75.56%),,90(cx),78(cx),12(13.33%),,2.187089681625366,31.02734375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_5.qasm,360,141,219(60.83%),,45,26,19(42.22%),,270(x),64(x),206(76.30%),,90(cx),77(cx),13(14.44%),,2.7811801433563232,31.1484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_6.qasm,360,120,240(66.67%),,45,26,19(42.22%),,270(x),46(x),224(82.96%),,90(cx),74(cx),16(17.78%),,2.0945446491241455,31.078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_7.qasm,360,153,207(57.50%),,45,24,21(46.67%),,270(x),68(x),202(74.81%),,90(cx),85(cx),5(5.56%),,2.186781883239746,31.41015625
