Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_5.qasm,270,168,102(37.78%),,45,33,12(26.67%),,90(x),44(x),46(51.11%),,180(cx),124(cx),56(31.11%),,7.432778596878052,29.9140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_6.qasm,270,193,77(28.52%),,45,37,8(17.78%),,90(x),52(x),38(42.22%),,180(cx),141(cx),39(21.67%),,5.114880323410034,30.87109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_7.qasm,270,194,76(28.15%),,45,41,4(8.89%),,90(x),52(x),38(42.22%),,180(cx),142(cx),38(21.11%),,5.000264406204224,30.6953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_8.qasm,270,177,93(34.44%),,45,33,12(26.67%),,90(x),50(x),40(44.44%),,180(cx),127(cx),53(29.44%),,4.530365705490112,30.0234375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.4D2_9.qasm,270,161,109(40.37%),,45,31,14(31.11%),,90(x),46(x),44(48.89%),,180(cx),115(cx),65(36.11%),,5.68778133392334,30.17578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_0.qasm,315,209,106(33.65%),,45,39,6(13.33%),,90(x),54(x),36(40.00%),,225(cx),155(cx),70(31.11%),,7.999742269515991,30.79296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_1.qasm,315,195,120(38.10%),,45,37,8(17.78%),,90(x),46(x),44(48.89%),,225(cx),149(cx),76(33.78%),,7.891111612319946,30.9453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_2.qasm,315,208,107(33.97%),,45,39,6(13.33%),,90(x),46(x),44(48.89%),,225(cx),162(cx),63(28.00%),,6.624807596206665,30.93359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_3.qasm,315,226,89(28.25%),,45,39,6(13.33%),,90(x),58(x),32(35.56%),,225(cx),168(cx),57(25.33%),,4.5314624309539795,30.93359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_4.qasm,315,199,116(36.83%),,45,39,6(13.33%),,90(x),42(x),48(53.33%),,225(cx),157(cx),68(30.22%),,8.57884955406189,30.81640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_5.qasm,315,223,92(29.21%),,45,37,8(17.78%),,90(x),60(x),30(33.33%),,225(cx),163(cx),62(27.56%),,8.342861890792847,29.96484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_6.qasm,315,201,114(36.19%),,45,39,6(13.33%),,90(x),42(x),48(53.33%),,225(cx),159(cx),66(29.33%),,7.251158237457275,31.1640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_7.qasm,315,214,101(32.06%),,45,40,5(11.11%),,90(x),48(x),42(46.67%),,225(cx),166(cx),59(26.22%),,6.654736042022705,30.9453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_8.qasm,315,221,94(29.84%),,45,36,9(20.00%),,90(x),54(x),36(40.00%),,225(cx),167(cx),58(25.78%),,10.985203742980957,30.9375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.5D2_9.qasm,315,208,107(33.97%),,45,35,10(22.22%),,90(x),58(x),32(35.56%),,225(cx),150(cx),75(33.33%),,9.187087059020996,31.0
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_0.qasm,360,239,121(33.61%),,45,42,3(6.67%),,90(x),58(x),32(35.56%),,270(cx),181(cx),89(32.96%),,12.156175374984741,29.40625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_1.qasm,360,223,137(38.06%),,45,42,3(6.67%),,90(x),44(x),46(51.11%),,270(cx),179(cx),91(33.70%),,10.688234567642212,31.4375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_2.qasm,360,229,131(36.39%),,45,42,3(6.67%),,90(x),48(x),42(46.67%),,270(cx),181(cx),89(32.96%),,12.98517394065857,31.51171875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_3.qasm,360,242,118(32.78%),,45,43,2(4.44%),,90(x),60(x),30(33.33%),,270(cx),182(cx),88(32.59%),,10.217286586761475,31.4375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_4.qasm,360,228,132(36.67%),,45,40,5(11.11%),,90(x),50(x),40(44.44%),,270(cx),178(cx),92(34.07%),,9.93812346458435,31.68359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_5.qasm,360,233,127(35.28%),,45,38,7(15.56%),,90(x),54(x),36(40.00%),,270(cx),179(cx),91(33.70%),,7.719098091125488,31.59765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_6.qasm,360,245,115(31.94%),,45,41,4(8.89%),,90(x),58(x),32(35.56%),,270(cx),187(cx),83(30.74%),,8.327113389968872,31.51953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_7.qasm,360,241,119(33.06%),,45,44,1(2.22%),,90(x),56(x),34(37.78%),,270(cx),185(cx),85(31.48%),,10.219775199890137,31.359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_8.qasm,360,232,128(35.56%),,45,36,9(20.00%),,90(x),58(x),32(35.56%),,270(cx),174(cx),96(35.56%),,9.88522744178772,31.35546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.6D2_9.qasm,360,221,139(38.61%),,45,37,8(17.78%),,90(x),54(x),36(40.00%),,270(cx),167(cx),103(38.15%),,9.426730155944824,31.09765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_0.qasm,405,295,110(27.16%),,45,47,-2(-4.44%),,90(x),58(x),32(35.56%),,315(cx),237(cx),78(24.76%),,10.750353336334229,31.34375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_1.qasm,405,244,161(39.75%),,45,44,1(2.22%),,90(x),58(x),32(35.56%),,315(cx),186(cx),129(40.95%),,11.405673742294312,31.7265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_2.qasm,405,236,169(41.73%),,45,46,-1(-2.22%),,90(x),50(x),40(44.44%),,315(cx),186(cx),129(40.95%),,14.110429048538208,32.05859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_3.qasm,405,257,148(36.54%),,45,42,3(6.67%),,90(x),50(x),40(44.44%),,315(cx),207(cx),108(34.29%),,10.030248403549194,32.23828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_4.qasm,405,253,152(37.53%),,45,40,5(11.11%),,90(x),56(x),34(37.78%),,315(cx),197(cx),118(37.46%),,11.546781778335571,32.65625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_5.qasm,405,266,139(34.32%),,45,41,4(8.89%),,90(x),64(x),26(28.89%),,315(cx),202(cx),113(35.87%),,9.406970500946045,32.53125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_6.qasm,405,280,125(30.86%),,45,46,-1(-2.22%),,90(x),62(x),28(31.11%),,315(cx),218(cx),97(30.79%),,12.562045574188232,32.18359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_7.qasm,405,266,139(34.32%),,45,42,3(6.67%),,90(x),52(x),38(42.22%),,315(cx),214(cx),101(32.06%),,13.109047174453735,32.921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_8.qasm,405,274,131(32.35%),,45,44,1(2.22%),,90(x),56(x),34(37.78%),,315(cx),218(cx),97(30.79%),,10.046671390533447,32.6953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.1D1_.7D2_9.qasm,405,297,108(26.67%),,45,44,1(2.22%),,90(x),66(x),24(26.67%),,315(cx),231(cx),84(26.67%),,10.23553991317749,32.17578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_0.qasm,225,69,156(69.33%),,45,19,26(57.78%),,180(x),34(x),146(81.11%),,45(cx),35(cx),10(22.22%),,1.1544756889343262,31.0078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_1.qasm,225,80,145(64.44%),,45,27,18(40.00%),,180(x),38(x),142(78.89%),,45(cx),42(cx),3(6.67%),,1.0156261920928955,30.21875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_2.qasm,225,56,169(75.11%),,45,20,25(55.56%),,180(x),24(x),156(86.67%),,45(cx),32(cx),13(28.89%),,1.0781986713409424,30.37890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_3.qasm,225,75,150(66.67%),,45,28,17(37.78%),,180(x),38(x),142(78.89%),,45(cx),37(cx),8(17.78%),,1.3625078201293945,30.41796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_4.qasm,225,73,152(67.56%),,45,19,26(57.78%),,180(x),36(x),144(80.00%),,45(cx),37(cx),8(17.78%),,0.996830940246582,30.80859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_5.qasm,225,63,162(72.00%),,45,17,28(62.22%),,180(x),30(x),150(83.33%),,45(cx),33(cx),12(26.67%),,0.9374842643737793,29.62109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_6.qasm,225,85,140(62.22%),,45,21,24(53.33%),,180(x),46(x),134(74.44%),,45(cx),39(cx),6(13.33%),,1.1878979206085205,30.5078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_7.qasm,225,77,148(65.78%),,45,28,17(37.78%),,180(x),38(x),142(78.89%),,45(cx),39(cx),6(13.33%),,1.0469176769256592,30.953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_8.qasm,225,66,159(70.67%),,45,25,20(44.44%),,180(x),32(x),148(82.22%),,45(cx),34(cx),11(24.44%),,1.125056266784668,30.578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.1D2_9.qasm,225,78,147(65.33%),,45,24,21(46.67%),,180(x),42(x),138(76.67%),,45(cx),36(cx),9(20.00%),,0.9375314712524414,30.04296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_0.qasm,270,117,153(56.67%),,45,27,18(40.00%),,180(x),48(x),132(73.33%),,90(cx),69(cx),21(23.33%),,2.3593289852142334,30.21484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_1.qasm,270,130,140(51.85%),,45,29,16(35.56%),,180(x),54(x),126(70.00%),,90(cx),76(cx),14(15.56%),,2.594054937362671,30.953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_2.qasm,270,97,173(64.07%),,45,23,22(48.89%),,180(x),38(x),142(78.89%),,90(cx),59(cx),31(34.44%),,2.687880039215088,30.65625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_3.qasm,270,120,150(55.56%),,45,30,15(33.33%),,180(x),52(x),128(71.11%),,90(cx),68(cx),22(24.44%),,2.311443328857422,31.05078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_4.qasm,270,138,132(48.89%),,45,26,19(42.22%),,180(x),62(x),118(65.56%),,90(cx),76(cx),14(15.56%),,3.140810489654541,31.2109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_5.qasm,270,128,142(52.59%),,45,24,21(46.67%),,180(x),54(x),126(70.00%),,90(cx),74(cx),16(17.78%),,2.437509059906006,30.4140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_6.qasm,270,122,148(54.81%),,45,24,21(46.67%),,180(x),50(x),130(72.22%),,90(cx),72(cx),18(20.00%),,1.9064831733703613,30.85546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_7.qasm,270,125,145(53.70%),,45,27,18(40.00%),,180(x),48(x),132(73.33%),,90(cx),77(cx),13(14.44%),,3.203298330307007,30.37109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_8.qasm,270,120,150(55.56%),,45,25,20(44.44%),,180(x),48(x),132(73.33%),,90(cx),72(cx),18(20.00%),,2.4065651893615723,30.58984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.2D2_9.qasm,270,109,161(59.63%),,45,24,21(46.67%),,180(x),44(x),136(75.56%),,90(cx),65(cx),25(27.78%),,2.6555442810058594,30.80859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_0.qasm,315,164,151(47.94%),,45,31,14(31.11%),,180(x),64(x),116(64.44%),,135(cx),100(cx),35(25.93%),,3.53155255317688,31.12109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_1.qasm,315,168,147(46.67%),,45,28,17(37.78%),,180(x),70(x),110(61.11%),,135(cx),98(cx),37(27.41%),,4.468206882476807,31.0859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_2.qasm,315,146,169(53.65%),,45,25,20(44.44%),,180(x),56(x),124(68.89%),,135(cx),90(cx),45(33.33%),,3.2816295623779297,31.1328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_3.qasm,315,167,148(46.98%),,45,30,15(33.33%),,180(x),72(x),108(60.00%),,135(cx),95(cx),40(29.63%),,3.500009775161743,30.90234375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_4.qasm,315,164,151(47.94%),,45,32,13(28.89%),,180(x),64(x),116(64.44%),,135(cx),100(cx),35(25.93%),,3.6567025184631348,30.80859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_5.qasm,315,174,141(44.76%),,45,31,14(31.11%),,180(x),72(x),108(60.00%),,135(cx),102(cx),33(24.44%),,3.7816150188446045,30.99609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_6.qasm,315,169,146(46.35%),,45,32,13(28.89%),,180(x),70(x),110(61.11%),,135(cx),99(cx),36(26.67%),,3.4988043308258057,31.671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_7.qasm,315,173,142(45.08%),,45,31,14(31.11%),,180(x),60(x),120(66.67%),,135(cx),113(cx),22(16.30%),,4.297435283660889,32.36328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_8.qasm,315,186,129(40.95%),,45,31,14(31.11%),,180(x),74(x),106(58.89%),,135(cx),112(cx),23(17.04%),,2.98459792137146,31.1875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.3D2_9.qasm,315,154,161(51.11%),,45,32,13(28.89%),,180(x),58(x),122(67.78%),,135(cx),96(cx),39(28.89%),,3.749143362045288,31.359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_0.qasm,360,220,140(38.89%),,45,39,6(13.33%),,180(x),84(x),96(53.33%),,180(cx),136(cx),44(24.44%),,4.125470161437988,31.00390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_1.qasm,360,222,138(38.33%),,45,37,8(17.78%),,180(x),82(x),98(54.44%),,180(cx),140(cx),40(22.22%),,5.328632116317749,31.609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_2.qasm,360,228,132(36.67%),,45,40,5(11.11%),,180(x),78(x),102(56.67%),,180(cx),150(cx),30(16.67%),,7.2504496574401855,31.10546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_3.qasm,360,216,144(40.00%),,45,37,8(17.78%),,180(x),76(x),104(57.78%),,180(cx),140(cx),40(22.22%),,5.420891046524048,30.6171875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_4.qasm,360,216,144(40.00%),,45,35,10(22.22%),,180(x),80(x),100(55.56%),,180(cx),136(cx),44(24.44%),,5.109823226928711,30.94140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_5.qasm,360,230,130(36.11%),,45,41,4(8.89%),,180(x),82(x),98(54.44%),,180(cx),148(cx),32(17.78%),,5.827289581298828,30.7265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_6.qasm,360,204,156(43.33%),,45,43,2(4.44%),,180(x),68(x),112(62.22%),,180(cx),136(cx),44(24.44%),,5.5473432540893555,30.578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_7.qasm,360,211,149(41.39%),,45,43,2(4.44%),,180(x),78(x),102(56.67%),,180(cx),133(cx),47(26.11%),,5.453575134277344,31.51953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_8.qasm,360,208,152(42.22%),,45,37,8(17.78%),,180(x),72(x),108(60.00%),,180(cx),136(cx),44(24.44%),,5.530306816101074,31.5
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.4D2_9.qasm,360,183,177(49.17%),,45,36,9(20.00%),,180(x),64(x),116(64.44%),,180(cx),119(cx),61(33.89%),,6.407037734985352,31.41796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_0.qasm,405,263,142(35.06%),,45,44,1(2.22%),,180(x),84(x),96(53.33%),,225(cx),179(cx),46(20.44%),,5.968287944793701,31.00390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_1.qasm,405,245,160(39.51%),,45,40,5(11.11%),,180(x),78(x),102(56.67%),,225(cx),167(cx),58(25.78%),,7.3910908699035645,32.26953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_2.qasm,405,243,162(40.00%),,45,40,5(11.11%),,180(x),84(x),96(53.33%),,225(cx),159(cx),66(29.33%),,7.016145467758179,32.140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_3.qasm,405,223,182(44.94%),,45,40,5(11.11%),,180(x),72(x),108(60.00%),,225(cx),151(cx),74(32.89%),,8.12533688545227,32.64453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_4.qasm,405,243,162(40.00%),,45,40,5(11.11%),,180(x),74(x),106(58.89%),,225(cx),169(cx),56(24.89%),,5.358065366744995,32.34765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_5.qasm,405,265,140(34.57%),,45,41,4(8.89%),,180(x),84(x),96(53.33%),,225(cx),181(cx),44(19.56%),,7.500485897064209,31.8203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_6.qasm,405,268,137(33.83%),,45,43,2(4.44%),,180(x),100(x),80(44.44%),,225(cx),168(cx),57(25.33%),,6.829825162887573,31.43359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_7.qasm,405,251,154(38.02%),,45,42,3(6.67%),,180(x),86(x),94(52.22%),,225(cx),165(cx),60(26.67%),,5.342261075973511,31.10546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_8.qasm,405,252,153(37.78%),,45,41,4(8.89%),,180(x),80(x),100(55.56%),,225(cx),172(cx),53(23.56%),,5.70243239402771,30.84765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.5D2_9.qasm,405,252,153(37.78%),,45,42,3(6.67%),,180(x),86(x),94(52.22%),,225(cx),166(cx),59(26.22%),,7.078904390335083,31.5
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_0.qasm,450,271,179(39.78%),,45,42,3(6.67%),,180(x),90(x),90(50.00%),,270(cx),181(cx),89(32.96%),,8.436986684799194,31.63671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_1.qasm,450,259,191(42.44%),,45,43,2(4.44%),,180(x),82(x),98(54.44%),,270(cx),177(cx),93(34.44%),,6.250793218612671,31.96484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_2.qasm,450,264,186(41.33%),,45,42,3(6.67%),,180(x),82(x),98(54.44%),,270(cx),182(cx),88(32.59%),,6.577162027359009,32.1796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_3.qasm,450,282,168(37.33%),,45,44,1(2.22%),,180(x),88(x),92(51.11%),,270(cx),194(cx),76(28.15%),,8.906921625137329,31.5390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_4.qasm,450,274,176(39.11%),,45,42,3(6.67%),,180(x),82(x),98(54.44%),,270(cx),192(cx),78(28.89%),,9.061765193939209,32.2265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_5.qasm,450,270,180(40.00%),,45,43,2(4.44%),,180(x),94(x),86(47.78%),,270(cx),176(cx),94(34.81%),,6.157105445861816,31.64453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_6.qasm,450,283,167(37.11%),,45,43,2(4.44%),,180(x),94(x),86(47.78%),,270(cx),189(cx),81(30.00%),,6.624087333679199,31.38671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_7.qasm,450,291,159(35.33%),,45,44,1(2.22%),,180(x),92(x),88(48.89%),,270(cx),199(cx),71(26.30%),,7.031836032867432,31.73828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_8.qasm,450,272,178(39.56%),,45,44,1(2.22%),,180(x),80(x),100(55.56%),,270(cx),192(cx),78(28.89%),,9.188476324081421,31.3046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.2D1_.6D2_9.qasm,450,253,197(43.78%),,45,41,4(8.89%),,180(x),76(x),104(57.78%),,270(cx),177(cx),93(34.44%),,8.374179124832153,32.30859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_0.qasm,315,80,235(74.60%),,45,27,18(40.00%),,270(x),40(x),230(85.19%),,45(cx),40(cx),5(11.11%),,1.4832415580749512,31.5625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_1.qasm,315,81,234(74.29%),,45,30,15(33.33%),,270(x),42(x),228(84.44%),,45(cx),39(cx),6(13.33%),,1.500223159790039,30.56640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_2.qasm,315,67,248(78.73%),,45,21,24(53.33%),,270(x),38(x),232(85.93%),,45(cx),29(cx),16(35.56%),,1.2812302112579346,30.4140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_3.qasm,315,75,240(76.19%),,45,23,22(48.89%),,270(x),38(x),232(85.93%),,45(cx),37(cx),8(17.78%),,1.42210054397583,30.36328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_4.qasm,315,74,241(76.51%),,45,23,22(48.89%),,270(x),40(x),230(85.19%),,45(cx),34(cx),11(24.44%),,1.3593852519989014,30.23828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_5.qasm,315,70,245(77.78%),,45,16,29(64.44%),,270(x),36(x),234(86.67%),,45(cx),34(cx),11(24.44%),,1.6407647132873535,30.30078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_6.qasm,315,55,260(82.54%),,45,17,28(62.22%),,270(x),24(x),246(91.11%),,45(cx),31(cx),14(31.11%),,1.3281326293945312,30.3359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_7.qasm,315,83,232(73.65%),,45,26,19(42.22%),,270(x),44(x),226(83.70%),,45(cx),39(cx),6(13.33%),,1.5150361061096191,30.41015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_8.qasm,315,74,241(76.51%),,45,24,21(46.67%),,270(x),42(x),228(84.44%),,45(cx),32(cx),13(28.89%),,1.3913745880126953,30.2890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.1D2_9.qasm,315,72,243(77.14%),,45,19,26(57.78%),,270(x),36(x),234(86.67%),,45(cx),36(cx),9(20.00%),,1.1875357627868652,30.40625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_0.qasm,360,127,233(64.72%),,45,25,20(44.44%),,270(x),58(x),212(78.52%),,90(cx),69(cx),21(23.33%),,2.562757968902588,30.96875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_1.qasm,360,137,223(61.94%),,45,25,20(44.44%),,270(x),60(x),210(77.78%),,90(cx),77(cx),13(14.44%),,3.4210073947906494,31.640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_2.qasm,360,134,226(62.78%),,45,24,21(46.67%),,270(x),64(x),206(76.30%),,90(cx),70(cx),20(22.22%),,3.000260591506958,31.40234375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_3.qasm,360,147,213(59.17%),,45,26,19(42.22%),,270(x),68(x),202(74.81%),,90(cx),79(cx),11(12.22%),,2.6096813678741455,31.18359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_4.qasm,360,139,221(61.39%),,45,27,18(40.00%),,270(x),64(x),206(76.30%),,90(cx),75(cx),15(16.67%),,3.250530958175659,30.4921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_5.qasm,360,147,213(59.17%),,45,28,17(37.78%),,270(x),68(x),202(74.81%),,90(cx),79(cx),11(12.22%),,2.7956490516662598,30.33984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_6.qasm,360,124,236(65.56%),,45,26,19(42.22%),,270(x),50(x),220(81.48%),,90(cx),74(cx),16(17.78%),,2.07830548286438,30.9375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_7.qasm,360,147,213(59.17%),,45,24,21(46.67%),,270(x),64(x),206(76.30%),,90(cx),83(cx),7(7.78%),,2.203382968902588,30.5078125
