Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_3.qasm,135,89,46(34.07%),,45,22,23(51.11%),,0(),0(),0(-),,135(cx),89(cx),46(34.07%),,5.025487184524536,49.3515625
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_4.qasm,135,89,46(34.07%),,45,26,19(42.22%),,0(),0(),0(-),,135(cx),89(cx),46(34.07%),,3.6914405822753906,49.35546875
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_5.qasm,135,78,57(42.22%),,45,21,24(53.33%),,0(),0(),0(-),,135(cx),78(cx),57(42.22%),,5.426702976226807,49.47265625
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_6.qasm,135,83,52(38.52%),,45,24,21(46.67%),,0(),0(),0(-),,135(cx),83(cx),52(38.52%),,4.515483617782593,49.125
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_7.qasm,135,81,54(40.00%),,45,27,18(40.00%),,0(),0(),0(-),,135(cx),81(cx),54(40.00%),,4.390360355377197,49.21875
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_8.qasm,135,84,51(37.78%),,45,25,20(44.44%),,0(),0(),0(-),,135(cx),84(cx),51(37.78%),,5.260695457458496,49.203125
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_9.qasm,135,47,88(65.19%),,45,16,29(64.44%),,0(),0(),0(-),,135(cx),47(cx),88(65.19%),,4.757277488708496,49.0234375
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_0.qasm,180,109,71(39.44%),,45,25,20(44.44%),,0(),0(),0(-),,180(cx),109(cx),71(39.44%),,7.022115230560303,49.6015625
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_1.qasm,180,104,76(42.22%),,45,30,15(33.33%),,0(),0(),0(-),,180(cx),104(cx),76(42.22%),,7.574013710021973,49.46484375
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_2.qasm,180,92,88(48.89%),,45,24,21(46.67%),,0(),0(),0(-),,180(cx),92(cx),88(48.89%),,8.350513458251953,48.84765625
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_3.qasm,180,92,88(48.89%),,45,28,17(37.78%),,0(),0(),0(-),,180(cx),92(cx),88(48.89%),,8.730703830718994,49.58984375
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_4.qasm,180,109,71(39.44%),,45,31,14(31.11%),,0(),0(),0(-),,180(cx),109(cx),71(39.44%),,8.92009425163269,49.6875
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_5.qasm,180,112,68(37.78%),,45,27,18(40.00%),,0(),0(),0(-),,180(cx),112(cx),68(37.78%),,5.340448617935181,49.68359375
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_6.qasm,180,95,85(47.22%),,45,28,17(37.78%),,0(),0(),0(-),,180(cx),95(cx),85(47.22%),,7.393996238708496,49.75
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_7.qasm,180,119,61(33.89%),,45,36,9(20.00%),,0(),0(),0(-),,180(cx),119(cx),61(33.89%),,7.671293258666992,49.7421875
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_8.qasm,180,126,54(30.00%),,45,36,9(20.00%),,0(),0(),0(-),,180(cx),126(cx),54(30.00%),,7.79903769493103,49.55078125
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_9.qasm,180,103,77(42.78%),,45,30,15(33.33%),,0(),0(),0(-),,180(cx),103(cx),77(42.78%),,6.62858510017395,49.72265625
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_0.qasm,225,126,99(44.00%),,45,31,14(31.11%),,0(),0(),0(-),,225(cx),126(cx),99(44.00%),,8.352939128875732,50.15625
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_1.qasm,225,126,99(44.00%),,45,36,9(20.00%),,0(),0(),0(-),,225(cx),126(cx),99(44.00%),,6.680119276046753,50.3125
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_2.qasm,225,122,103(45.78%),,45,32,13(28.89%),,0(),0(),0(-),,225(cx),122(cx),103(45.78%),,10.001750946044922,50.40234375
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_3.qasm,225,139,86(38.22%),,45,33,12(26.67%),,0(),0(),0(-),,225(cx),139(cx),86(38.22%),,11.330328941345215,50.34375
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_4.qasm,225,145,80(35.56%),,45,38,7(15.56%),,0(),0(),0(-),,225(cx),145(cx),80(35.56%),,10.711984395980835,50.3203125
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_5.qasm,225,130,95(42.22%),,45,29,16(35.56%),,0(),0(),0(-),,225(cx),130(cx),95(42.22%),,8.399914503097534,50.37890625
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_6.qasm,225,140,85(37.78%),,45,37,8(17.78%),,0(),0(),0(-),,225(cx),140(cx),85(37.78%),,11.089700698852539,50.42578125
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_7.qasm,225,151,74(32.89%),,45,34,11(24.44%),,0(),0(),0(-),,225(cx),151(cx),74(32.89%),,12.240845918655396,50.375
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_8.qasm,225,158,67(29.78%),,45,37,8(17.78%),,0(),0(),0(-),,225(cx),158(cx),67(29.78%),,10.172920227050781,50.34375
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_9.qasm,225,132,93(41.33%),,45,32,13(28.89%),,0(),0(),0(-),,225(cx),132(cx),93(41.33%),,10.31643795967102,50.29296875
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_0.qasm,270,146,124(45.93%),,45,36,9(20.00%),,0(),0(),0(-),,270(cx),146(cx),124(45.93%),,11.882481813430786,50.75
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_1.qasm,270,180,90(33.33%),,45,39,6(13.33%),,0(),0(),0(-),,270(cx),180(cx),90(33.33%),,13.885729789733887,50.7890625
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_2.qasm,270,163,107(39.63%),,45,38,7(15.56%),,0(),0(),0(-),,270(cx),163(cx),107(39.63%),,11.050008296966553,50.7890625
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_3.qasm,270,182,88(32.59%),,45,39,6(13.33%),,0(),0(),0(-),,270(cx),182(cx),88(32.59%),,14.347045421600342,50.79296875
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_4.qasm,270,168,102(37.78%),,45,40,5(11.11%),,0(),0(),0(-),,270(cx),168(cx),102(37.78%),,10.674399375915527,50.94140625
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_5.qasm,270,162,108(40.00%),,45,36,9(20.00%),,0(),0(),0(-),,270(cx),162(cx),108(40.00%),,10.491739749908447,50.95703125
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_6.qasm,270,148,122(45.19%),,45,38,7(15.56%),,0(),0(),0(-),,270(cx),148(cx),122(45.19%),,11.526407957077026,50.84375
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_7.qasm,270,165,105(38.89%),,45,40,5(11.11%),,0(),0(),0(-),,270(cx),165(cx),105(38.89%),,10.369526386260986,50.94921875
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_8.qasm,270,153,117(43.33%),,45,38,7(15.56%),,0(),0(),0(-),,270(cx),153(cx),117(43.33%),,9.882531881332397,50.99609375
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_9.qasm,270,179,91(33.70%),,45,40,5(11.11%),,0(),0(),0(-),,270(cx),179(cx),91(33.70%),,8.704460382461548,50.80078125
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_0.qasm,315,175,140(44.44%),,45,41,4(8.89%),,0(),0(),0(-),,315(cx),175(cx),140(44.44%),,11.525309801101685,52.42578125
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_1.qasm,315,192,123(39.05%),,45,43,2(4.44%),,0(),0(),0(-),,315(cx),192(cx),123(39.05%),,12.282392263412476,52.04296875
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_2.qasm,315,180,135(42.86%),,45,44,1(2.22%),,0(),0(),0(-),,315(cx),180(cx),135(42.86%),,14.46414566040039,51.828125
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_3.qasm,315,190,125(39.68%),,45,45,0(-),,0(),0(),0(-),,315(cx),190(cx),125(39.68%),,15.066329717636108,52.1015625
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_4.qasm,315,184,131(41.59%),,45,37,8(17.78%),,0(),0(),0(-),,315(cx),184(cx),131(41.59%),,14.636109828948975,52.12109375
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_5.qasm,315,191,124(39.37%),,45,43,2(4.44%),,0(),0(),0(-),,315(cx),191(cx),124(39.37%),,12.322549819946289,53.17578125
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_6.qasm,315,208,107(33.97%),,45,44,1(2.22%),,0(),0(),0(-),,315(cx),208(cx),107(33.97%),,10.098471641540527,52.7890625
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_7.qasm,315,182,133(42.22%),,45,37,8(17.78%),,0(),0(),0(-),,315(cx),182(cx),133(42.22%),,11.700872659683228,52.47265625
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_8.qasm,315,187,128(40.63%),,45,39,6(13.33%),,0(),0(),0(-),,315(cx),187(cx),128(40.63%),,12.083783626556396,52.359375
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_9.qasm,315,181,134(42.54%),,45,38,7(15.56%),,0(),0(),0(-),,315(cx),181(cx),134(42.54%),,14.343456983566284,52.13671875
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_0.qasm,360,223,137(38.06%),,45,45,0(-),,0(),0(),0(-),,360(cx),223(cx),137(38.06%),,17.546130657196045,52.56640625
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_1.qasm,360,194,166(46.11%),,45,40,5(11.11%),,0(),0(),0(-),,360(cx),194(cx),166(46.11%),,13.6940016746521,53.52734375
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_2.qasm,360,203,157(43.61%),,45,45,0(-),,0(),0(),0(-),,360(cx),203(cx),157(43.61%),,16.655704975128174,53.23046875
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_3.qasm,360,198,162(45.00%),,45,45,0(-),,0(),0(),0(-),,360(cx),198(cx),162(45.00%),,16.38352918624878,53.59765625
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_4.qasm,360,210,150(41.67%),,45,45,0(-),,0(),0(),0(-),,360(cx),210(cx),150(41.67%),,16.951658248901367,53.54296875
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_5.qasm,360,207,153(42.50%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),207(cx),153(42.50%),,14.208116292953491,53.3046875
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_6.qasm,360,202,158(43.89%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),202(cx),158(43.89%),,13.683109283447266,53.6640625
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_7.qasm,360,197,163(45.28%),,45,43,2(4.44%),,0(),0(),0(-),,360(cx),197(cx),163(45.28%),,13.492598295211792,53.76953125
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_8.qasm,360,197,163(45.28%),,45,43,2(4.44%),,0(),0(),0(-),,360(cx),197(cx),163(45.28%),,13.516401052474976,54.01953125
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_9.qasm,360,206,154(42.78%),,45,42,3(6.67%),,0(),0(),0(-),,360(cx),206(cx),154(42.78%),,16.714670419692993,53.21875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_0.qasm,135,68,67(49.63%),,45,25,20(44.44%),,90(x),30(x),60(66.67%),,45(cx),38(cx),7(15.56%),,0.5267562866210938,53.21875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_1.qasm,135,81,54(40.00%),,45,21,24(53.33%),,90(x),42(x),48(53.33%),,45(cx),39(cx),6(13.33%),,0.5464997291564941,52.96875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_2.qasm,135,55,80(59.26%),,45,19,26(57.78%),,90(x),28(x),62(68.89%),,45(cx),27(cx),18(40.00%),,0.5268397331237793,52.71875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_3.qasm,135,58,77(57.04%),,45,21,24(53.33%),,90(x),26(x),64(71.11%),,45(cx),32(cx),13(28.89%),,0.5680809020996094,52.46875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_4.qasm,135,59,76(56.30%),,45,16,29(64.44%),,90(x),26(x),64(71.11%),,45(cx),33(cx),12(26.67%),,0.616255521774292,52.46875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_5.qasm,135,66,69(51.11%),,45,14,31(68.89%),,90(x),34(x),56(62.22%),,45(cx),32(cx),13(28.89%),,0.7380404472351074,52.21875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_6.qasm,135,68,67(49.63%),,45,17,28(62.22%),,90(x),34(x),56(62.22%),,45(cx),34(cx),11(24.44%),,0.5045773983001709,52.21875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_7.qasm,135,59,76(56.30%),,45,21,24(53.33%),,90(x),26(x),64(71.11%),,45(cx),33(cx),12(26.67%),,0.618619441986084,52.21875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_8.qasm,135,55,80(59.26%),,45,20,25(55.56%),,90(x),20(x),70(77.78%),,45(cx),35(cx),10(22.22%),,0.5860207080841064,52.21875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_9.qasm,135,58,77(57.04%),,45,16,29(64.44%),,90(x),28(x),62(68.89%),,45(cx),30(cx),15(33.33%),,0.5515384674072266,51.96875
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_0.qasm,180,112,68(37.78%),,45,26,19(42.22%),,90(x),40(x),50(55.56%),,90(cx),72(cx),18(20.00%),,1.3446686267852783,51.921875
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_1.qasm,180,122,58(32.22%),,45,36,9(20.00%),,90(x),42(x),48(53.33%),,90(cx),80(cx),10(11.11%),,0.9356989860534668,51.8515625
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_2.qasm,180,89,91(50.56%),,45,21,24(53.33%),,90(x),28(x),62(68.89%),,90(cx),61(cx),29(32.22%),,1.6270689964294434,52.015625
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_3.qasm,180,105,75(41.67%),,45,19,26(57.78%),,90(x),40(x),50(55.56%),,90(cx),65(cx),25(27.78%),,1.2267651557922363,51.89453125
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_4.qasm,180,130,50(27.78%),,45,26,19(42.22%),,90(x),52(x),38(42.22%),,90(cx),78(cx),12(13.33%),,1.7922735214233398,51.765625
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_5.qasm,180,106,74(41.11%),,45,26,19(42.22%),,90(x),36(x),54(60.00%),,90(cx),70(cx),20(22.22%),,1.3589191436767578,51.74609375
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_6.qasm,180,95,85(47.22%),,45,20,25(55.56%),,90(x),38(x),52(57.78%),,90(cx),57(cx),33(36.67%),,1.5855231285095215,51.703125
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_7.qasm,180,109,71(39.44%),,45,28,17(37.78%),,90(x),44(x),46(51.11%),,90(cx),65(cx),25(27.78%),,1.168407917022705,51.73828125
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_8.qasm,180,104,76(42.22%),,45,21,24(53.33%),,90(x),36(x),54(60.00%),,90(cx),68(cx),22(24.44%),,1.9770708084106445,51.74609375
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_9.qasm,180,104,76(42.22%),,45,28,17(37.78%),,90(x),30(x),60(66.67%),,90(cx),74(cx),16(17.78%),,1.4292669296264648,51.578125
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_0.qasm,225,147,78(34.67%),,45,32,13(28.89%),,90(x),46(x),44(48.89%),,135(cx),101(cx),34(25.19%),,2.3325114250183105,51.59765625
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_1.qasm,225,144,81(36.00%),,45,27,18(40.00%),,90(x),42(x),48(53.33%),,135(cx),102(cx),33(24.44%),,3.0035417079925537,51.65234375
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_2.qasm,225,144,81(36.00%),,45,29,16(35.56%),,90(x),46(x),44(48.89%),,135(cx),98(cx),37(27.41%),,2.2057650089263916,51.72265625
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_3.qasm,225,149,76(33.78%),,45,28,17(37.78%),,90(x),50(x),40(44.44%),,135(cx),99(cx),36(26.67%),,2.1783223152160645,51.671875
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_4.qasm,225,160,65(28.89%),,45,29,16(35.56%),,90(x),48(x),42(46.67%),,135(cx),112(cx),23(17.04%),,1.7177083492279053,51.78515625
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_5.qasm,225,151,74(32.89%),,45,30,15(33.33%),,90(x),46(x),44(48.89%),,135(cx),105(cx),30(22.22%),,2.2281906604766846,51.56640625
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_6.qasm,225,130,95(42.22%),,45,28,17(37.78%),,90(x),38(x),52(57.78%),,135(cx),92(cx),43(31.85%),,3.4333274364471436,51.5703125
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_7.qasm,225,149,76(33.78%),,45,29,16(35.56%),,90(x),54(x),36(40.00%),,135(cx),95(cx),40(29.63%),,3.2779293060302734,51.64453125
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_8.qasm,225,136,89(39.56%),,45,29,16(35.56%),,90(x),40(x),50(55.56%),,135(cx),96(cx),39(28.89%),,3.521972894668579,51.63671875
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_9.qasm,225,144,81(36.00%),,45,30,15(33.33%),,90(x),42(x),48(53.33%),,135(cx),102(cx),33(24.44%),,2.8951430320739746,51.55078125
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_0.qasm,270,162,108(40.00%),,45,34,11(24.44%),,90(x),48(x),42(46.67%),,180(cx),114(cx),66(36.67%),,3.6955533027648926,51.6640625
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_1.qasm,270,193,77(28.52%),,45,39,6(13.33%),,90(x),52(x),38(42.22%),,180(cx),141(cx),39(21.67%),,3.5034124851226807,51.73046875
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_2.qasm,270,177,93(34.44%),,45,34,11(24.44%),,90(x),54(x),36(40.00%),,180(cx),123(cx),57(31.67%),,3.075784206390381,51.69921875
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_3.qasm,270,169,101(37.41%),,45,33,12(26.67%),,90(x),42(x),48(53.33%),,180(cx),127(cx),53(29.44%),,4.557379961013794,51.625
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_4.qasm,270,174,96(35.56%),,45,33,12(26.67%),,90(x),52(x),38(42.22%),,180(cx),122(cx),58(32.22%),,3.88655686378479,51.73828125
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_5.qasm,270,168,102(37.78%),,45,33,12(26.67%),,90(x),44(x),46(51.11%),,180(cx),124(cx),56(31.11%),,5.215053081512451,51.703125
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_6.qasm,270,193,77(28.52%),,45,37,8(17.78%),,90(x),52(x),38(42.22%),,180(cx),141(cx),39(21.67%),,3.5502288341522217,51.55078125
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_7.qasm,270,192,78(28.89%),,45,41,4(8.89%),,90(x),50(x),40(44.44%),,180(cx),142(cx),38(21.11%),,4.644336700439453,51.59375
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_8.qasm,270,178,92(34.07%),,45,33,12(26.67%),,90(x),50(x),40(44.44%),,180(cx),128(cx),52(28.89%),,3.1840338706970215,51.5859375
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_9.qasm,270,162,108(40.00%),,45,31,14(31.11%),,90(x),46(x),44(48.89%),,180(cx),116(cx),64(35.56%),,3.906019926071167,51.6875
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_0.qasm,315,208,107(33.97%),,45,39,6(13.33%),,90(x),54(x),36(40.00%),,225(cx),154(cx),71(31.56%),,5.586958885192871,51.62109375
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_1.qasm,315,196,119(37.78%),,45,37,8(17.78%),,90(x),46(x),44(48.89%),,225(cx),150(cx),75(33.33%),,5.492768287658691,51.5703125
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_2.qasm,315,212,103(32.70%),,45,39,6(13.33%),,90(x),48(x),42(46.67%),,225(cx),164(cx),61(27.11%),,4.731862545013428,51.6328125
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_3.qasm,315,226,89(28.25%),,45,39,6(13.33%),,90(x),58(x),32(35.56%),,225(cx),168(cx),57(25.33%),,4.57497501373291,51.58203125
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_4.qasm,315,199,116(36.83%),,45,42,3(6.67%),,90(x),42(x),48(53.33%),,225(cx),157(cx),68(30.22%),,5.981342315673828,51.67578125
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_5.qasm,315,223,92(29.21%),,45,37,8(17.78%),,90(x),60(x),30(33.33%),,225(cx),163(cx),62(27.56%),,5.841730833053589,51.7734375
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_6.qasm,315,201,114(36.19%),,45,39,6(13.33%),,90(x),42(x),48(53.33%),,225(cx),159(cx),66(29.33%),,5.042476177215576,51.671875
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_7.qasm,315,213,102(32.38%),,45,40,5(11.11%),,90(x),48(x),42(46.67%),,225(cx),165(cx),60(26.67%),,4.641000270843506,51.6796875
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_8.qasm,315,223,92(29.21%),,45,37,8(17.78%),,90(x),56(x),34(37.78%),,225(cx),167(cx),58(25.78%),,7.617975950241089,51.7890625
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_9.qasm,315,208,107(33.97%),,45,35,10(22.22%),,90(x),58(x),32(35.56%),,225(cx),150(cx),75(33.33%),,6.546169281005859,51.6171875
