Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_9.qasm,180,104,76(42.22%),,45,28,17(37.78%),,90(x),30(x),60(66.67%),,90(cx),74(cx),16(17.78%),,1.4035108089447021,51.8203125
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_0.qasm,225,145,80(35.56%),,45,30,15(33.33%),,90(x),46(x),44(48.89%),,135(cx),99(cx),36(26.67%),,2.2383151054382324,51.75
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_1.qasm,225,143,82(36.44%),,45,27,18(40.00%),,90(x),42(x),48(53.33%),,135(cx),101(cx),34(25.19%),,2.280529737472534,51.58203125
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_2.qasm,225,140,85(37.78%),,45,28,17(37.78%),,90(x),44(x),46(51.11%),,135(cx),96(cx),39(28.89%),,2.115241050720215,51.69140625
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_3.qasm,225,149,76(33.78%),,45,28,17(37.78%),,90(x),50(x),40(44.44%),,135(cx),99(cx),36(26.67%),,2.162803888320923,51.71875
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_4.qasm,225,160,65(28.89%),,45,29,16(35.56%),,90(x),48(x),42(46.67%),,135(cx),112(cx),23(17.04%),,1.6567723751068115,51.8125
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_5.qasm,225,148,77(34.22%),,45,27,18(40.00%),,90(x),46(x),44(48.89%),,135(cx),102(cx),33(24.44%),,2.192399740219116,51.68359375
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_6.qasm,225,130,95(42.22%),,45,28,17(37.78%),,90(x),38(x),52(57.78%),,135(cx),92(cx),43(31.85%),,2.785832643508911,51.62109375
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_7.qasm,225,149,76(33.78%),,45,29,16(35.56%),,90(x),54(x),36(40.00%),,135(cx),95(cx),40(29.63%),,3.191056489944458,51.7109375
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_8.qasm,225,136,89(39.56%),,45,29,16(35.56%),,90(x),40(x),50(55.56%),,135(cx),96(cx),39(28.89%),,2.8479580879211426,51.66015625
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_9.qasm,225,143,82(36.44%),,45,28,17(37.78%),,90(x),42(x),48(53.33%),,135(cx),101(cx),34(25.19%),,3.5235135555267334,51.74609375
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_0.qasm,270,164,106(39.26%),,45,34,11(24.44%),,90(x),48(x),42(46.67%),,180(cx),116(cx),64(35.56%),,2.924063205718994,51.578125
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_1.qasm,270,191,79(29.26%),,45,39,6(13.33%),,90(x),52(x),38(42.22%),,180(cx),139(cx),41(22.78%),,4.3850109577178955,51.62109375
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_2.qasm,270,177,93(34.44%),,45,34,11(24.44%),,90(x),54(x),36(40.00%),,180(cx),123(cx),57(31.67%),,2.9239163398742676,51.73046875
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_3.qasm,270,168,102(37.78%),,45,33,12(26.67%),,90(x),40(x),50(55.56%),,180(cx),128(cx),52(28.89%),,4.513733386993408,51.6875
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_4.qasm,270,171,99(36.67%),,45,31,14(31.11%),,90(x),52(x),38(42.22%),,180(cx),119(cx),61(33.89%),,3.7377469539642334,51.62890625
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_5.qasm,270,170,100(37.04%),,45,34,11(24.44%),,90(x),44(x),46(51.11%),,180(cx),126(cx),54(30.00%),,3.2450060844421387,52.05859375
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_6.qasm,270,193,77(28.52%),,45,37,8(17.78%),,90(x),52(x),38(42.22%),,180(cx),141(cx),39(21.67%),,3.5846431255340576,51.84375
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_7.qasm,270,194,76(28.15%),,45,41,4(8.89%),,90(x),52(x),38(42.22%),,180(cx),142(cx),38(21.11%),,3.41161847114563,51.96484375
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_8.qasm,270,169,101(37.41%),,45,32,13(28.89%),,90(x),46(x),44(48.89%),,180(cx),123(cx),57(31.67%),,4.021785736083984,52.01953125
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_9.qasm,270,160,110(40.74%),,45,31,14(31.11%),,90(x),46(x),44(48.89%),,180(cx),114(cx),66(36.67%),,3.857491970062256,51.84375
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_0.qasm,315,210,105(33.33%),,45,39,6(13.33%),,90(x),54(x),36(40.00%),,225(cx),156(cx),69(30.67%),,5.512048721313477,52.0390625
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_1.qasm,315,190,125(39.68%),,45,36,9(20.00%),,90(x),44(x),46(51.11%),,225(cx),146(cx),79(35.11%),,6.5703229904174805,51.93359375
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_2.qasm,315,212,103(32.70%),,45,39,6(13.33%),,90(x),48(x),42(46.67%),,225(cx),164(cx),61(27.11%),,4.6176674365997314,51.91015625
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_3.qasm,315,226,89(28.25%),,45,39,6(13.33%),,90(x),58(x),32(35.56%),,225(cx),168(cx),57(25.33%),,3.1427643299102783,51.875
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_4.qasm,315,200,115(36.51%),,45,42,3(6.67%),,90(x),42(x),48(53.33%),,225(cx),158(cx),67(29.78%),,6.005102157592773,52.01953125
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_5.qasm,315,223,92(29.21%),,45,37,8(17.78%),,90(x),60(x),30(33.33%),,225(cx),163(cx),62(27.56%),,5.771358489990234,52.046875
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_6.qasm,315,201,114(36.19%),,45,39,6(13.33%),,90(x),42(x),48(53.33%),,225(cx),159(cx),66(29.33%),,5.012692213058472,51.6171875
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_7.qasm,315,213,102(32.38%),,45,40,5(11.11%),,90(x),48(x),42(46.67%),,225(cx),165(cx),60(26.67%),,4.57515811920166,51.703125
