Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
./benchmark/BIGD/20QBT_45CYC_.1D1_.7D2_1.qasm,405,244,161(39.75%),,45,44,1(2.22%),,90(x),58(x),32(35.56%),,315(cx),186(cx),129(40.95%),,39.57054877281189
./benchmark/BIGD/20QBT_45CYC_.2D1_.2D2_5.qasm,270,128,142(52.59%),,45,24,21(46.67%),,180(x),54(x),126(70.00%),,90(cx),74(cx),16(17.78%),,8.121862411499023
./benchmark/BIGD/20QBT_45CYC_.3D1_.3D2_2.qasm,405,203,202(49.88%),,45,33,12(26.67%),,270(x),92(x),178(65.93%),,135(cx),111(cx),24(17.78%),,12.567864418029785
./benchmark/BIGD/20QBT_45CYC_.3D1_.4D2_7.qasm,450,233,217(48.22%),,45,39,6(13.33%),,270(x),98(x),172(63.70%),,180(cx),135(cx),45(25.00%),,17.453157663345337
./benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_7.qasm,405,249,156(38.52%),,45,42,3(6.67%),,180(x),84(x),96(53.33%),,225(cx),165(cx),60(26.67%),,24.25218152999878
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_4.qasm,270,168,102(37.78%),,45,40,5(11.11%),,0(),0(),0(100%),,270(cx),168(cx),102(37.78%),,52.51729345321655
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_3.qasm,135,56,79(58.52%),,45,20,25(55.56%),,90(x),24(x),66(73.33%),,45(cx),32(cx),13(28.89%),,2.541560649871826
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_5.qasm,90,54,36(40.00%),,45,17,28(62.22%),,0(),0(),0(100%),,90(cx),54(cx),36(40.00%),,11.672454833984375
./benchmark/BIGD/20QBT_45CYC_.5D1_.2D2_3.qasm,540,163,377(69.81%),,45,26,19(42.22%),,450(x),80(x),370(82.22%),,90(cx),83(cx),7(7.78%),,7.704061269760132
./benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_0.qasm,225,67,158(70.22%),,45,19,26(57.78%),,180(x),32(x),148(82.22%),,45(cx),35(cx),10(22.22%),,3.350147008895874
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_9.qasm,270,179,91(33.70%),,45,39,6(13.33%),,0(),0(),0(100%),,270(cx),179(cx),91(33.70%),,43.21275353431702
./benchmark/BIGD/20QBT_45CYC_.2D1_.3D2_5.qasm,315,169,146(46.35%),,45,31,14(31.11%),,180(x),68(x),112(62.22%),,135(cx),101(cx),34(25.19%),,9.868184089660645
./benchmark/BIGD/20QBT_45CYC_.5D1_.2D2_5.qasm,540,143,397(73.52%),,45,25,20(44.44%),,450(x),68(x),382(84.89%),,90(cx),75(cx),15(16.67%),,7.365818977355957
./benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_0.qasm,405,258,147(36.30%),,45,45,0(0.00%),,180(x),82(x),98(54.44%),,225(cx),176(cx),49(21.78%),,27.255900859832764
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_8.qasm,315,221,94(29.84%),,45,36,9(20.00%),,90(x),54(x),36(40.00%),,225(cx),167(cx),58(25.78%),,38.4641649723053
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_9.qasm,180,104,76(42.22%),,45,29,16(35.56%),,0(),0(),0(100%),,180(cx),104(cx),76(42.22%),,30.219950199127197
./benchmark/BIGD/20QBT_45CYC_.4D1_.3D2_3.qasm,495,190,305(61.62%),,45,38,7(15.56%),,360(x),74(x),286(79.44%),,135(cx),116(cx),19(14.07%),,14.121279239654541
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_1.qasm,180,104,76(42.22%),,45,30,15(33.33%),,0(),0(),0(100%),,180(cx),104(cx),76(42.22%),,30.62000060081482
./benchmark/BIGD/20QBT_45CYC_.5D1_.2D2_9.qasm,540,143,397(73.52%),,45,25,20(44.44%),,450(x),66(x),384(85.33%),,90(cx),77(cx),13(14.44%),,9.46428370475769
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_1.qasm,270,191,79(29.26%),,45,39,6(13.33%),,90(x),52(x),38(42.22%),,180(cx),139(cx),41(22.78%),,22.14604687690735
./benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_8.qasm,225,66,159(70.67%),,45,25,20(44.44%),,180(x),32(x),148(82.22%),,45(cx),34(cx),11(24.44%),,3.3878984451293945
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_7.qasm,315,179,136(43.17%),,45,37,8(17.78%),,0(),0(),0(100%),,315(cx),179(cx),136(43.17%),,58.523346185684204
./benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_4.qasm,585,179,406(69.40%),,45,33,12(26.67%),,450(x),76(x),374(83.11%),,135(cx),103(cx),32(23.70%),,17.121762990951538
./benchmark/BIGD/20QBT_45CYC_.3D1_.3D2_6.qasm,405,194,211(52.10%),,45,34,11(24.44%),,270(x),82(x),188(69.63%),,135(cx),112(cx),23(17.04%),,10.111650228500366
./benchmark/BIGD/20QBT_45CYC_.2D1_.3D2_1.qasm,315,166,149(47.30%),,45,29,16(35.56%),,180(x),68(x),112(62.22%),,135(cx),98(cx),37(27.41%),,12.35307264328003
./benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_6.qasm,585,196,389(66.50%),,45,34,11(24.44%),,450(x),82(x),368(81.78%),,135(cx),114(cx),21(15.56%),,14.269301414489746
./benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_6.qasm,225,81,144(64.00%),,45,21,24(53.33%),,180(x),44(x),136(75.56%),,45(cx),37(cx),8(17.78%),,2.8239150047302246
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_6.qasm,225,130,95(42.22%),,45,28,17(37.78%),,90(x),38(x),52(57.78%),,135(cx),92(cx),43(31.85%),,14.049227237701416
./benchmark/BIGD/20QBT_45CYC_.6D1_.1D2_1.qasm,585,75,510(87.18%),,45,29,16(35.56%),,540(x),36(x),504(93.33%),,45(cx),39(cx),6(13.33%),,6.083809852600098
./benchmark/BIGD/20QBT_45CYC_.3D1_.1D2_3.qasm,315,68,247(78.41%),,45,19,26(57.78%),,270(x),34(x),236(87.41%),,45(cx),34(cx),11(24.44%),,4.389398813247681
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_6.qasm,135,82,53(39.26%),,45,24,21(46.67%),,0(),0(),0(100%),,135(cx),82(cx),53(39.26%),,20.70290756225586
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_1.qasm,180,122,58(32.22%),,45,36,9(20.00%),,90(x),42(x),48(53.33%),,90(cx),80(cx),10(11.11%),,4.402271509170532
./benchmark/BIGD/20QBT_45CYC_.0D1_.1D2_5.qasm,45,15,30(66.67%),,45,7,38(84.44%),,0(),0(),0(100%),,45(cx),15(cx),30(66.67%),,0.37420129776000977
./benchmark/BIGD/20QBT_45CYC_.3D1_.5D2_7.qasm,495,266,229(46.26%),,45,41,4(8.89%),,270(x),102(x),168(62.22%),,225(cx),164(cx),61(27.11%),,28.349692344665527
./benchmark/BIGD/20QBT_45CYC_.4D1_.3D2_1.qasm,495,155,340(68.69%),,45,31,14(31.11%),,360(x),64(x),296(82.22%),,135(cx),91(cx),44(32.59%),,14.724048137664795
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_6.qasm,360,202,158(43.89%),,45,44,1(2.22%),,0(),0(),0(100%),,360(cx),202(cx),158(43.89%),,67.83658599853516
