Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
./benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_1.qasm,585,195,390(66.67%),,45,32,13(28.89%),,450(x),88(x),362(80.44%),,135(cx),107(cx),28(20.74%),,3.9265522956848145
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_5.qasm,315,223,92(29.21%),,45,37,8(17.78%),,90(x),60(x),30(33.33%),,225(cx),163(cx),62(27.56%),,8.312447309494019
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_7.qasm,135,80,55(40.74%),,45,24,21(46.67%),,0(),0(),0(-),,135(cx),80(cx),55(40.74%),,4.687234878540039
./benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_2.qasm,585,188,397(67.86%),,45,35,10(22.22%),,450(x),84(x),366(81.33%),,135(cx),104(cx),31(22.96%),,3.9335131645202637
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_3.qasm,360,200,160(44.44%),,45,42,3(6.67%),,0(),0(),0(-),,360(cx),200(cx),160(44.44%),,23.81283211708069
./benchmark/BIGD/20QBT_45CYC_.7D1_.1D2_2.qasm,675,71,604(89.48%),,45,20,25(55.56%),,630(x),34(x),596(94.60%),,45(cx),37(cx),8(17.78%),,6.2777018547058105
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_4.qasm,225,160,65(28.89%),,45,29,16(35.56%),,90(x),48(x),42(46.67%),,135(cx),112(cx),23(17.04%),,2.338036298751831
./benchmark/BIGD/20QBT_45CYC_.2D1_.4D2_8.qasm,360,206,154(42.78%),,45,36,9(20.00%),,180(x),70(x),110(61.11%),,180(cx),136(cx),44(24.44%),,5.41355299949646
./benchmark/BIGD/20QBT_45CYC_.1D1_.7D2_1.qasm,405,244,161(39.75%),,45,44,1(2.22%),,90(x),58(x),32(35.56%),,315(cx),186(cx),129(40.95%),,11.454227685928345
./benchmark/BIGD/20QBT_45CYC_.2D1_.2D2_5.qasm,270,128,142(52.59%),,45,24,21(46.67%),,180(x),54(x),126(70.00%),,90(cx),74(cx),16(17.78%),,2.2936015129089355
./benchmark/BIGD/20QBT_45CYC_.3D1_.3D2_2.qasm,405,203,202(49.88%),,45,33,12(26.67%),,270(x),92(x),178(65.93%),,135(cx),111(cx),24(17.78%),,3.6159005165100098
./benchmark/BIGD/20QBT_45CYC_.3D1_.4D2_7.qasm,450,233,217(48.22%),,45,39,6(13.33%),,270(x),98(x),172(63.70%),,180(cx),135(cx),45(25.00%),,5.047850847244263
./benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_7.qasm,405,249,156(38.52%),,45,42,3(6.67%),,180(x),84(x),96(53.33%),,225(cx),165(cx),60(26.67%),,6.815487623214722
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_4.qasm,270,168,102(37.78%),,45,40,5(11.11%),,0(),0(),0(-),,270(cx),168(cx),102(37.78%),,14.960494756698608
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_3.qasm,135,56,79(58.52%),,45,20,25(55.56%),,90(x),24(x),66(73.33%),,45(cx),32(cx),13(28.89%),,0.6756911277770996
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_5.qasm,90,54,36(40.00%),,45,17,28(62.22%),,0(),0(),0(-),,90(cx),54(cx),36(40.00%),,3.338968276977539
./benchmark/BIGD/20QBT_45CYC_.5D1_.2D2_3.qasm,540,163,377(69.81%),,45,26,19(42.22%),,450(x),80(x),370(82.22%),,90(cx),83(cx),7(7.78%),,3.067030429840088
./benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_0.qasm,225,67,158(70.22%),,45,19,26(57.78%),,180(x),32(x),148(82.22%),,45(cx),35(cx),10(22.22%),,0.9524691104888916
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_9.qasm,270,179,91(33.70%),,45,39,6(13.33%),,0(),0(),0(-),,270(cx),179(cx),91(33.70%),,12.48611855506897
./benchmark/BIGD/20QBT_45CYC_.2D1_.3D2_5.qasm,315,169,146(46.35%),,45,31,14(31.11%),,180(x),68(x),112(62.22%),,135(cx),101(cx),34(25.19%),,2.7806756496429443
./benchmark/BIGD/20QBT_45CYC_.5D1_.2D2_5.qasm,540,143,397(73.52%),,45,25,20(44.44%),,450(x),68(x),382(84.89%),,90(cx),75(cx),15(16.67%),,3.2003068923950195
./benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_0.qasm,405,258,147(36.30%),,45,45,0(-),,180(x),82(x),98(54.44%),,225(cx),176(cx),49(21.78%),,7.7511584758758545
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_8.qasm,315,221,94(29.84%),,45,36,9(20.00%),,90(x),54(x),36(40.00%),,225(cx),167(cx),58(25.78%),,10.986088037490845
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_9.qasm,180,104,76(42.22%),,45,29,16(35.56%),,0(),0(),0(-),,180(cx),104(cx),76(42.22%),,8.671250104904175
./benchmark/BIGD/20QBT_45CYC_.4D1_.3D2_3.qasm,495,190,305(61.62%),,45,38,7(15.56%),,360(x),74(x),286(79.44%),,135(cx),116(cx),19(14.07%),,4.328833103179932
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_1.qasm,180,104,76(42.22%),,45,30,15(33.33%),,0(),0(),0(-),,180(cx),104(cx),76(42.22%),,8.766215085983276
./benchmark/BIGD/20QBT_45CYC_.5D1_.2D2_9.qasm,540,143,397(73.52%),,45,25,20(44.44%),,450(x),66(x),384(85.33%),,90(cx),77(cx),13(14.44%),,3.7784276008605957
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_1.qasm,270,191,79(29.26%),,45,39,6(13.33%),,90(x),52(x),38(42.22%),,180(cx),139(cx),41(22.78%),,6.330819606781006
./benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_8.qasm,225,66,159(70.67%),,45,25,20(44.44%),,180(x),32(x),148(82.22%),,45(cx),34(cx),11(24.44%),,0.9552688598632812
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_7.qasm,315,179,136(43.17%),,45,37,8(17.78%),,0(),0(),0(-),,315(cx),179(cx),136(43.17%),,17.04324460029602
./benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_4.qasm,585,179,406(69.40%),,45,33,12(26.67%),,450(x),76(x),374(83.11%),,135(cx),103(cx),32(23.70%),,5.835028648376465
./benchmark/BIGD/20QBT_45CYC_.3D1_.3D2_6.qasm,405,194,211(52.10%),,45,34,11(24.44%),,270(x),82(x),188(69.63%),,135(cx),112(cx),23(17.04%),,2.9866156578063965
./benchmark/BIGD/20QBT_45CYC_.2D1_.3D2_1.qasm,315,168,147(46.67%),,45,28,17(37.78%),,180(x),70(x),110(61.11%),,135(cx),98(cx),37(27.41%),,4.284046649932861
./benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_6.qasm,585,196,389(66.50%),,45,34,11(24.44%),,450(x),82(x),368(81.78%),,135(cx),114(cx),21(15.56%),,5.049393177032471
./benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_6.qasm,225,81,144(64.00%),,45,21,24(53.33%),,180(x),44(x),136(75.56%),,45(cx),37(cx),8(17.78%),,0.773350715637207
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_6.qasm,225,130,95(42.22%),,45,28,17(37.78%),,90(x),38(x),52(57.78%),,135(cx),92(cx),43(31.85%),,3.942049026489258
./benchmark/BIGD/20QBT_45CYC_.6D1_.1D2_1.qasm,585,75,510(87.18%),,45,29,16(35.56%),,540(x),36(x),504(93.33%),,45(cx),39(cx),6(13.33%),,4.39998984336853
./benchmark/BIGD/20QBT_45CYC_.3D1_.1D2_3.qasm,315,68,247(78.41%),,45,19,26(57.78%),,270(x),34(x),236(87.41%),,45(cx),34(cx),11(24.44%),,1.4236087799072266
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_6.qasm,135,83,52(38.52%),,45,24,21(46.67%),,0(),0(),0(-),,135(cx),83(cx),52(38.52%),,6.02340030670166
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_1.qasm,180,122,58(32.22%),,45,36,9(20.00%),,90(x),42(x),48(53.33%),,90(cx),80(cx),10(11.11%),,1.2361838817596436
./benchmark/BIGD/20QBT_45CYC_.0D1_.1D2_5.qasm,45,15,30(66.67%),,45,7,38(84.44%),,0(),0(),0(-),,45(cx),15(cx),30(66.67%),,0.09581995010375977
./benchmark/BIGD/20QBT_45CYC_.3D1_.5D2_7.qasm,495,266,229(46.26%),,45,41,4(8.89%),,270(x),102(x),168(62.22%),,225(cx),164(cx),61(27.11%),,8.15622067451477
./benchmark/BIGD/20QBT_45CYC_.4D1_.3D2_1.qasm,495,155,340(68.69%),,45,31,14(31.11%),,360(x),64(x),296(82.22%),,135(cx),91(cx),44(32.59%),,4.715471982955933
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_6.qasm,360,202,158(43.89%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),202(cx),158(43.89%),,19.81179904937744
./benchmark/BIGD/20QBT_45CYC_.5D1_.1D2_9.qasm,495,77,418(84.44%),,45,15,30(66.67%),,450(x),40(x),410(91.11%),,45(cx),37(cx),8(17.78%),,2.669255495071411
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_1.qasm,225,122,103(45.78%),,45,34,11(24.44%),,0(),0(),0(-),,225(cx),122(cx),103(45.78%),,9.03274416923523
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_9.qasm,270,162,108(40.00%),,45,31,14(31.11%),,90(x),46(x),44(48.89%),,180(cx),116(cx),64(35.56%),,5.565303802490234
./benchmark/BIGD/20QBT_45CYC_.4D1_.2D2_7.qasm,450,148,302(67.11%),,45,31,14(31.11%),,360(x),70(x),290(80.56%),,90(cx),78(cx),12(13.33%),,3.0022449493408203
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_7.qasm,180,119,61(33.89%),,45,35,10(22.22%),,0(),0(),0(-),,180(cx),119(cx),61(33.89%),,11.74270486831665
./benchmark/BIGD/20QBT_45CYC_.2D1_.6D2_1.qasm,450,258,192(42.67%),,45,45,0(-),,180(x),82(x),98(54.44%),,270(cx),176(cx),94(34.81%),,6.0380988121032715
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_1.qasm,315,190,125(39.68%),,45,36,9(20.00%),,90(x),44(x),46(51.11%),,225(cx),146(cx),79(35.11%),,9.548479080200195
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_0.qasm,180,109,71(39.44%),,45,25,20(44.44%),,0(),0(),0(-),,180(cx),109(cx),71(39.44%),,9.05257511138916
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_9.qasm,135,58,77(57.04%),,45,16,29(64.44%),,90(x),28(x),62(68.89%),,45(cx),30(cx),15(33.33%),,0.6692607402801514
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_9.qasm,225,142,83(36.89%),,45,28,17(37.78%),,90(x),42(x),48(53.33%),,135(cx),100(cx),35(25.93%),,4.977344036102295
