Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_2.qasm,90,59,31(34.44%),,45,21,24(53.33%),,0(),0(),0(-),,90(cx),59(cx),31(34.44%),,3.1408486366271973,28.1015625
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_3.qasm,90,58,32(35.56%),,45,23,22(48.89%),,0(),0(),0(-),,90(cx),58(cx),32(35.56%),,2.3278985023498535,28.546875
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_4.qasm,90,56,34(37.78%),,45,18,27(60.00%),,0(),0(),0(-),,90(cx),56(cx),34(37.78%),,2.921846866607666,27.8828125
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_5.qasm,90,54,36(40.00%),,45,17,28(62.22%),,0(),0(),0(-),,90(cx),54(cx),36(40.00%),,3.2656188011169434,28.36328125
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_6.qasm,90,53,37(41.11%),,45,16,29(64.44%),,0(),0(),0(-),,90(cx),53(cx),37(41.11%),,2.6718575954437256,27.87109375
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_7.qasm,90,54,36(40.00%),,45,24,21(46.67%),,0(),0(),0(-),,90(cx),54(cx),36(40.00%),,2.078122138977051,28.33203125
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_8.qasm,90,62,28(31.11%),,45,24,21(46.67%),,0(),0(),0(-),,90(cx),62(cx),28(31.11%),,2.6250193119049072,29.33984375
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_9.qasm,90,40,50(55.56%),,45,15,30(66.67%),,0(),0(),0(-),,90(cx),40(cx),50(55.56%),,2.234314441680908,28.96484375
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_0.qasm,135,86,49(36.30%),,45,29,16(35.56%),,0(),0(),0(-),,135(cx),86(cx),49(36.30%),,6.093771457672119,28.28515625
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_1.qasm,135,87,48(35.56%),,45,22,23(51.11%),,0(),0(),0(-),,135(cx),87(cx),48(35.56%),,4.828162908554077,29.07421875
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_2.qasm,135,81,54(40.00%),,45,26,19(42.22%),,0(),0(),0(-),,135(cx),81(cx),54(40.00%),,5.875255346298218,28.96484375
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_3.qasm,135,87,48(35.56%),,45,22,23(51.11%),,0(),0(),0(-),,135(cx),87(cx),48(35.56%),,6.093726873397827,28.2421875
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_4.qasm,135,87,48(35.56%),,45,24,21(46.67%),,0(),0(),0(-),,135(cx),87(cx),48(35.56%),,4.765334367752075,28.28125
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_5.qasm,135,78,57(42.22%),,45,21,24(53.33%),,0(),0(),0(-),,135(cx),78(cx),57(42.22%),,6.671975135803223,28.8125
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_6.qasm,135,83,52(38.52%),,45,25,20(44.44%),,0(),0(),0(-),,135(cx),83(cx),52(38.52%),,5.718742370605469,28.70703125
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_7.qasm,135,82,53(39.26%),,45,25,20(44.44%),,0(),0(),0(-),,135(cx),82(cx),53(39.26%),,4.703068017959595,28.91015625
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_8.qasm,135,80,55(40.74%),,45,20,25(55.56%),,0(),0(),0(-),,135(cx),80(cx),55(40.74%),,6.81249213218689,28.14453125
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_9.qasm,135,49,86(63.70%),,45,12,33(73.33%),,0(),0(),0(-),,135(cx),49(cx),86(63.70%),,4.499974966049194,29.08984375
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_0.qasm,180,109,71(39.44%),,45,25,20(44.44%),,0(),0(),0(-),,180(cx),109(cx),71(39.44%),,8.812573194503784,28.546875
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_1.qasm,180,104,76(42.22%),,45,30,15(33.33%),,0(),0(),0(-),,180(cx),104(cx),76(42.22%),,8.531238794326782,29.53125
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_2.qasm,180,89,91(50.56%),,45,24,21(46.67%),,0(),0(),0(-),,180(cx),89(cx),91(50.56%),,9.046817541122437,29.703125
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_3.qasm,180,94,86(47.78%),,45,30,15(33.33%),,0(),0(),0(-),,180(cx),94(cx),86(47.78%),,9.51568078994751,29.703125
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_4.qasm,180,115,65(36.11%),,45,33,12(26.67%),,0(),0(),0(-),,180(cx),115(cx),65(36.11%),,8.968934774398804,30.546875
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_5.qasm,180,112,68(37.78%),,45,27,18(40.00%),,0(),0(),0(-),,180(cx),112(cx),68(37.78%),,6.96868109703064,29.7890625
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_6.qasm,180,99,81(45.00%),,45,29,16(35.56%),,0(),0(),0(-),,180(cx),99(cx),81(45.00%),,10.046730279922485,29.7265625
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_7.qasm,180,119,61(33.89%),,45,35,10(22.22%),,0(),0(),0(-),,180(cx),119(cx),61(33.89%),,11.078137874603271,30.6171875
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_8.qasm,180,125,55(30.56%),,45,37,8(17.78%),,0(),0(),0(-),,180(cx),125(cx),55(30.56%),,9.50000286102295,30.625
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_9.qasm,180,104,76(42.22%),,45,28,17(37.78%),,0(),0(),0(-),,180(cx),104(cx),76(42.22%),,10.187867403030396,29.3125
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_0.qasm,225,122,103(45.78%),,45,32,13(28.89%),,0(),0(),0(-),,225(cx),122(cx),103(45.78%),,10.749568700790405,30.6875
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_1.qasm,225,123,102(45.33%),,45,36,9(20.00%),,0(),0(),0(-),,225(cx),123(cx),102(45.33%),,8.672370672225952,30.73046875
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_2.qasm,225,122,103(45.78%),,45,32,13(28.89%),,0(),0(),0(-),,225(cx),122(cx),103(45.78%),,13.077739000320435,29.68359375
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_3.qasm,225,141,84(37.33%),,45,34,11(24.44%),,0(),0(),0(-),,225(cx),141(cx),84(37.33%),,11.953112840652466,29.43359375
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_4.qasm,225,146,79(35.11%),,45,38,7(15.56%),,0(),0(),0(-),,225(cx),146(cx),79(35.11%),,12.10972809791565,29.7265625
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_5.qasm,225,129,96(42.67%),,45,30,15(33.33%),,0(),0(),0(-),,225(cx),129(cx),96(42.67%),,11.187111854553223,29.40625
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_6.qasm,225,143,82(36.44%),,45,37,8(17.78%),,0(),0(),0(-),,225(cx),143(cx),82(36.44%),,11.90628981590271,31.70703125
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_7.qasm,225,148,77(34.22%),,45,34,11(24.44%),,0(),0(),0(-),,225(cx),148(cx),77(34.22%),,14.921820878982544,31.9921875
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_8.qasm,225,160,65(28.89%),,45,38,7(15.56%),,0(),0(),0(-),,225(cx),160(cx),65(28.89%),,10.515700817108154,31.91796875
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_9.qasm,225,130,95(42.22%),,45,32,13(28.89%),,0(),0(),0(-),,225(cx),130(cx),95(42.22%),,13.718683242797852,30.734375
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_0.qasm,270,148,122(45.19%),,45,36,9(20.00%),,0(),0(),0(-),,270(cx),148(cx),122(45.19%),,23.031248331069946,29.84375
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_1.qasm,270,184,86(31.85%),,45,39,6(13.33%),,0(),0(),0(-),,270(cx),184(cx),86(31.85%),,19.812467098236084,32.2109375
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_2.qasm,270,162,108(40.00%),,45,38,7(15.56%),,0(),0(),0(-),,270(cx),162(cx),108(40.00%),,15.45316743850708,31.8046875
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_3.qasm,270,176,94(34.81%),,45,37,8(17.78%),,0(),0(),0(-),,270(cx),176(cx),94(34.81%),,19.250409364700317,29.50390625
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_4.qasm,270,172,98(36.30%),,45,41,4(8.89%),,0(),0(),0(-),,270(cx),172(cx),98(36.30%),,14.858898878097534,31.70703125
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_5.qasm,270,164,106(39.26%),,45,35,10(22.22%),,0(),0(),0(-),,270(cx),164(cx),106(39.26%),,14.640658378601074,29.52734375
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_6.qasm,270,147,123(45.56%),,45,36,9(20.00%),,0(),0(),0(-),,270(cx),147(cx),123(45.56%),,14.38626742362976,31.7734375
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_7.qasm,270,165,105(38.89%),,45,41,4(8.89%),,0(),0(),0(-),,270(cx),165(cx),105(38.89%),,14.448994159698486,31.5234375
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_8.qasm,270,152,118(43.70%),,45,38,7(15.56%),,0(),0(),0(-),,270(cx),152(cx),118(43.70%),,13.485381603240967,31.66015625
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_9.qasm,270,182,88(32.59%),,45,41,4(8.89%),,0(),0(),0(-),,270(cx),182(cx),88(32.59%),,15.298266649246216,31.84375
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_0.qasm,315,176,139(44.13%),,45,40,5(11.11%),,0(),0(),0(-),,315(cx),176(cx),139(44.13%),,16.17074990272522,32.39453125
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_1.qasm,315,192,123(39.05%),,45,43,2(4.44%),,0(),0(),0(-),,315(cx),192(cx),123(39.05%),,17.032905101776123,32.40625
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_2.qasm,315,183,132(41.90%),,45,45,0(-),,0(),0(),0(-),,315(cx),183(cx),132(41.90%),,20.299424648284912,30.8515625
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_3.qasm,315,190,125(39.68%),,45,45,0(-),,0(),0(),0(-),,315(cx),190(cx),125(39.68%),,20.498293161392212,32.1796875
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_4.qasm,315,179,136(43.17%),,45,36,9(20.00%),,0(),0(),0(-),,315(cx),179(cx),136(43.17%),,19.97009801864624,32.30859375
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_5.qasm,315,186,129(40.95%),,45,45,0(-),,0(),0(),0(-),,315(cx),186(cx),129(40.95%),,16.86071515083313,33.4375
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_6.qasm,315,208,107(33.97%),,45,44,1(2.22%),,0(),0(),0(-),,315(cx),208(cx),107(33.97%),,14.219810724258423,32.66015625
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_7.qasm,315,180,135(42.86%),,45,37,8(17.78%),,0(),0(),0(-),,315(cx),180(cx),135(42.86%),,16.423022747039795,31.94140625
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_8.qasm,315,180,135(42.86%),,45,39,6(13.33%),,0(),0(),0(-),,315(cx),180(cx),135(42.86%),,16.61049485206604,31.94140625
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_9.qasm,315,185,130(41.27%),,45,42,3(6.67%),,0(),0(),0(-),,315(cx),185(cx),130(41.27%),,20.31421732902527,32.125
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_0.qasm,360,225,135(37.50%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),225(cx),135(37.50%),,16.12612223625183,32.57421875
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_1.qasm,360,193,167(46.39%),,45,40,5(11.11%),,0(),0(),0(-),,360(cx),193(cx),167(46.39%),,18.686509132385254,33.0234375
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_2.qasm,360,201,159(44.17%),,45,45,0(-),,0(),0(),0(-),,360(cx),201(cx),159(44.17%),,22.986213207244873,32.6640625
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_3.qasm,360,201,159(44.17%),,45,42,3(6.67%),,0(),0(),0(-),,360(cx),201(cx),159(44.17%),,22.923566341400146,32.46875
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_4.qasm,360,209,151(41.94%),,45,45,0(-),,0(),0(),0(-),,360(cx),209(cx),151(41.94%),,23.26763939857483,33.1171875
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_5.qasm,360,205,155(43.06%),,45,46,-1(-2.22%),,0(),0(),0(-),,360(cx),205(cx),155(43.06%),,19.298823833465576,33.2421875
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_6.qasm,360,201,159(44.17%),,45,44,1(2.22%),,0(),0(),0(-),,360(cx),201(cx),159(44.17%),,18.92338275909424,33.08203125
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_7.qasm,360,197,163(45.28%),,45,43,2(4.44%),,0(),0(),0(-),,360(cx),197(cx),163(45.28%),,18.923933029174805,32.75390625
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_8.qasm,360,199,161(44.72%),,45,45,0(-),,0(),0(),0(-),,360(cx),199(cx),161(44.72%),,18.81400442123413,31.1953125
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_9.qasm,360,208,152(42.22%),,45,43,2(4.44%),,0(),0(),0(-),,360(cx),208(cx),152(42.22%),,19.50151753425598,32.4609375
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_0.qasm,135,68,67(49.63%),,45,25,20(44.44%),,90(x),30(x),60(66.67%),,45(cx),38(cx),7(15.56%),,0.749943733215332,30.59765625
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_1.qasm,135,81,54(40.00%),,45,21,24(53.33%),,90(x),42(x),48(53.33%),,45(cx),39(cx),6(13.33%),,1.0002357959747314,30.40234375
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_2.qasm,135,53,82(60.74%),,45,17,28(62.22%),,90(x),26(x),64(71.11%),,45(cx),27(cx),18(40.00%),,0.749948263168335,30.09375
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_3.qasm,135,60,75(55.56%),,45,20,25(55.56%),,90(x),28(x),62(68.89%),,45(cx),32(cx),13(28.89%),,0.7968153953552246,29.70703125
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_4.qasm,135,59,76(56.30%),,45,16,29(64.44%),,90(x),26(x),64(71.11%),,45(cx),33(cx),12(26.67%),,0.875232458114624,29.70703125
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_5.qasm,135,67,68(50.37%),,45,16,29(64.44%),,90(x),34(x),56(62.22%),,45(cx),33(cx),12(26.67%),,0.8749444484710693,29.6875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_6.qasm,135,68,67(49.63%),,45,17,28(62.22%),,90(x),34(x),56(62.22%),,45(cx),34(cx),11(24.44%),,0.7187011241912842,29.73828125
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_7.qasm,135,59,76(56.30%),,45,17,28(62.22%),,90(x),26(x),64(71.11%),,45(cx),33(cx),12(26.67%),,0.7971816062927246,29.6796875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_8.qasm,135,55,80(59.26%),,45,20,25(55.56%),,90(x),20(x),70(77.78%),,45(cx),35(cx),10(22.22%),,0.7186989784240723,29.66796875
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_9.qasm,135,58,77(57.04%),,45,16,29(64.44%),,90(x),28(x),62(68.89%),,45(cx),30(cx),15(33.33%),,0.7811918258666992,29.68359375
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_0.qasm,180,112,68(37.78%),,45,26,19(42.22%),,90(x),40(x),50(55.56%),,90(cx),72(cx),18(20.00%),,1.890758752822876,29.8671875
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_1.qasm,180,122,58(32.22%),,45,37,8(17.78%),,90(x),42(x),48(53.33%),,90(cx),80(cx),10(11.11%),,1.9063782691955566,30.10546875
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_2.qasm,180,91,89(49.44%),,45,21,24(53.33%),,90(x),30(x),60(66.67%),,90(cx),61(cx),29(32.22%),,2.2657523155212402,30.015625
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_3.qasm,180,105,75(41.67%),,45,19,26(57.78%),,90(x),40(x),50(55.56%),,90(cx),65(cx),25(27.78%),,1.7502546310424805,29.90234375
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_4.qasm,180,128,52(28.89%),,45,26,19(42.22%),,90(x),50(x),40(44.44%),,90(cx),78(cx),12(13.33%),,3.1251327991485596,30.09375
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_5.qasm,180,106,74(41.11%),,45,26,19(42.22%),,90(x),36(x),54(60.00%),,90(cx),70(cx),20(22.22%),,1.906437635421753,29.3359375
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_6.qasm,180,100,80(44.44%),,45,20,25(55.56%),,90(x),38(x),52(57.78%),,90(cx),62(cx),28(31.11%),,2.234506607055664,29.9453125
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_7.qasm,180,106,74(41.11%),,45,28,17(37.78%),,90(x),42(x),48(53.33%),,90(cx),64(cx),26(28.89%),,1.6251320838928223,30.04296875
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_8.qasm,180,105,75(41.67%),,45,21,24(53.33%),,90(x),36(x),54(60.00%),,90(cx),69(cx),21(23.33%),,2.281374454498291,30.125
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_9.qasm,180,104,76(42.22%),,45,28,17(37.78%),,90(x),30(x),60(66.67%),,90(cx),74(cx),16(17.78%),,1.9690377712249756,30.08203125
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_0.qasm,225,146,79(35.11%),,45,30,15(33.33%),,90(x),46(x),44(48.89%),,135(cx),100(cx),35(25.93%),,3.2191340923309326,30.1484375
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_1.qasm,225,143,82(36.44%),,45,28,17(37.78%),,90(x),42(x),48(53.33%),,135(cx),101(cx),34(25.19%),,4.187890529632568,30.25
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_2.qasm,225,144,81(36.00%),,45,29,16(35.56%),,90(x),46(x),44(48.89%),,135(cx),98(cx),37(27.41%),,3.000394821166992,30.16015625
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_3.qasm,225,149,76(33.78%),,45,28,17(37.78%),,90(x),50(x),40(44.44%),,135(cx),99(cx),36(26.67%),,3.0938971042633057,30.078125
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_4.qasm,225,160,65(28.89%),,45,29,16(35.56%),,90(x),48(x),42(46.67%),,135(cx),112(cx),23(17.04%),,3.4534709453582764,30.23046875
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_5.qasm,225,150,75(33.33%),,45,29,16(35.56%),,90(x),46(x),44(48.89%),,135(cx),104(cx),31(22.96%),,3.109468936920166,30.16796875
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_6.qasm,225,131,94(41.78%),,45,29,16(35.56%),,90(x),38(x),52(57.78%),,135(cx),93(cx),42(31.11%),,4.906850099563599,30.234375
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_7.qasm,225,149,76(33.78%),,45,29,16(35.56%),,90(x),54(x),36(40.00%),,135(cx),95(cx),40(29.63%),,4.4220969676971436,30.25390625
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_8.qasm,225,134,91(40.44%),,45,29,16(35.56%),,90(x),40(x),50(55.56%),,135(cx),94(cx),41(30.37%),,4.9222424030303955,29.87109375
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_9.qasm,225,143,82(36.44%),,45,28,17(37.78%),,90(x),42(x),48(53.33%),,135(cx),101(cx),34(25.19%),,4.984853744506836,30.03515625
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_0.qasm,270,164,106(39.26%),,45,34,11(24.44%),,90(x),48(x),42(46.67%),,180(cx),116(cx),64(35.56%),,4.156651258468628,30.07421875
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_1.qasm,270,192,78(28.89%),,45,39,6(13.33%),,90(x),52(x),38(42.22%),,180(cx),140(cx),40(22.22%),,6.215261697769165,30.09375
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_2.qasm,270,175,95(35.19%),,45,33,12(26.67%),,90(x),52(x),38(42.22%),,180(cx),123(cx),57(31.67%),,4.187755346298218,30.09375
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_3.qasm,270,168,102(37.78%),,45,33,12(26.67%),,90(x),40(x),50(55.56%),,180(cx),128(cx),52(28.89%),,6.3752946853637695,30.10546875
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_4.qasm,270,171,99(36.67%),,45,31,14(31.11%),,90(x),52(x),38(42.22%),,180(cx),119(cx),61(33.89%),,5.313002824783325,30.1796875
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_5.qasm,270,170,100(37.04%),,45,35,10(22.22%),,90(x),44(x),46(51.11%),,180(cx),126(cx),54(30.00%),,5.890995502471924,30.078125
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_6.qasm,270,193,77(28.52%),,45,37,8(17.78%),,90(x),52(x),38(42.22%),,180(cx),141(cx),39(21.67%),,4.922150611877441,30.1328125
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_7.qasm,270,195,75(27.78%),,45,41,4(8.89%),,90(x),52(x),38(42.22%),,180(cx),143(cx),37(20.56%),,4.8910064697265625,30.16796875
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_8.qasm,270,172,98(36.30%),,45,33,12(26.67%),,90(x),46(x),44(48.89%),,180(cx),126(cx),54(30.00%),,5.7503721714019775,29.94921875
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_9.qasm,270,162,108(40.00%),,45,31,14(31.11%),,90(x),46(x),44(48.89%),,180(cx),116(cx),64(35.56%),,5.484635591506958,29.9296875
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_0.qasm,315,209,106(33.65%),,45,39,6(13.33%),,90(x),54(x),36(40.00%),,225(cx),155(cx),70(31.11%),,7.6724534034729,30.18359375
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_1.qasm,315,195,120(38.10%),,45,37,8(17.78%),,90(x),46(x),44(48.89%),,225(cx),149(cx),76(33.78%),,7.687993288040161,30.23046875
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_2.qasm,315,210,105(33.33%),,45,39,6(13.33%),,90(x),46(x),44(48.89%),,225(cx),164(cx),61(27.11%),,6.516300678253174,30.328125
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_3.qasm,315,226,89(28.25%),,45,39,6(13.33%),,90(x),58(x),32(35.56%),,225(cx),168(cx),57(25.33%),,6.265996932983398,30.453125
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_4.qasm,315,199,116(36.83%),,45,39,6(13.33%),,90(x),42(x),48(53.33%),,225(cx),157(cx),68(30.22%),,8.359876155853271,30.23828125
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_5.qasm,315,223,92(29.21%),,45,37,8(17.78%),,90(x),60(x),30(33.33%),,225(cx),163(cx),62(27.56%),,8.12547254562378,30.3359375
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_6.qasm,315,201,114(36.19%),,45,39,6(13.33%),,90(x),42(x),48(53.33%),,225(cx),159(cx),66(29.33%),,7.016422986984253,31.328125
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_7.qasm,315,213,102(32.38%),,45,41,4(8.89%),,90(x),48(x),42(46.67%),,225(cx),165(cx),60(26.67%),,8.360111236572266,30.16015625
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_8.qasm,315,223,92(29.21%),,45,37,8(17.78%),,90(x),56(x),34(37.78%),,225(cx),167(cx),58(25.78%),,10.500625848770142,30.16015625
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_9.qasm,315,208,107(33.97%),,45,35,10(22.22%),,90(x),58(x),32(35.56%),,225(cx),150(cx),75(33.33%),,8.953977823257446,30.27734375
